name,area,area_from,technology,qualifier,bus_qualifier,bus_from_qualifier,bus2_qualifier,build_year,retire_year,cumulative,nom,length
PL kujawsko-pomorskie distribution LV LV 2024,PL kujawsko-pomorskie,,distribution LV,,LV,LV,,2024,2024,TRUE,inf,
PL kujawsko-pomorskie district heating biomass and biogas 2020,PL kujawsko-pomorskie,,district heating,,biomass and biogas,biomass and biogas,,2020,2020,TRUE,875.3,
PL kujawsko-pomorskie district heating biomass and biogas 2023,PL kujawsko-pomorskie,,district heating,,biomass and biogas,biomass and biogas,,2023,2023,TRUE,1007.5,
PL kujawsko-pomorskie district heating biomass and biogas 2024,PL kujawsko-pomorskie,,district heating,,biomass and biogas,biomass and biogas,,2024,2024,TRUE,1007.5,
PL kujawsko-pomorskie district heating hard coal 2020,PL kujawsko-pomorskie,,district heating,,hard coal,hard coal,,2020,2020,TRUE,2848.2,
PL kujawsko-pomorskie district heating hard coal 2023,PL kujawsko-pomorskie,,district heating,,hard coal,hard coal,,2023,2023,TRUE,2425.0,
PL kujawsko-pomorskie district heating hard coal 2024,PL kujawsko-pomorskie,,district heating,,hard coal,hard coal,,2024,2024,TRUE,2425.0,
PL kujawsko-pomorskie district heating natural gas 2020,PL kujawsko-pomorskie,,district heating,,natural gas,natural gas,,2020,2020,TRUE,688.0,
PL kujawsko-pomorskie district heating natural gas 2023,PL kujawsko-pomorskie,,district heating,,natural gas,natural gas,,2023,2023,TRUE,906.4,
PL kujawsko-pomorskie district heating natural gas 2024,PL kujawsko-pomorskie,,district heating,,natural gas,natural gas,,2024,2024,TRUE,906.4,
PL kujawsko-pomorskie electricity HMV final use HMV 2020,PL kujawsko-pomorskie,,electricity HMV final use,,,HMV,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie electricity HMV final use HMV 2023,PL kujawsko-pomorskie,,electricity HMV final use,,,HMV,,2023,2023,TRUE,inf,
PL kujawsko-pomorskie electricity HMV final use HMV 2024,PL kujawsko-pomorskie,,electricity HMV final use,,,HMV,,2024,2024,TRUE,inf,
PL kujawsko-pomorskie electricity LV final use LV 2020,PL kujawsko-pomorskie,,electricity LV final use,,,LV,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie electricity LV final use LV 2023,PL kujawsko-pomorskie,,electricity LV final use,,,LV,,2023,2023,TRUE,inf,
PL kujawsko-pomorskie electricity LV final use LV 2024,PL kujawsko-pomorskie,,electricity LV final use,,,LV,,2024,2024,TRUE,inf,
PL kujawsko-pomorskie hard coal CHP industrial HMV hard coal 2020,PL kujawsko-pomorskie,,hard coal CHP,industrial,HMV,,hard coal,2020,2020,TRUE,86.6,
PL kujawsko-pomorskie hard coal CHP industrial HMV hard coal 2023,PL kujawsko-pomorskie,,hard coal CHP,industrial,HMV,,hard coal,2023,2023,TRUE,93.9,
PL kujawsko-pomorskie hard coal CHP industrial HMV hard coal 2024,PL kujawsko-pomorskie,,hard coal CHP,industrial,HMV,,hard coal,2024,2024,TRUE,98.5,
PL kujawsko-pomorskie hard coal CHP industrial HMV hard coal 2025,PL kujawsko-pomorskie,,hard coal CHP,industrial,HMV,,hard coal,2025,2025,TRUE,102.1,
PL kujawsko-pomorskie hard coal CHP industrial HMV hard coal 2030,PL kujawsko-pomorskie,,hard coal CHP,industrial,HMV,,hard coal,2030,2030,TRUE,77.5,
PL kujawsko-pomorskie hard coal CHP industrial HMV hard coal 2035,PL kujawsko-pomorskie,,hard coal CHP,industrial,HMV,,hard coal,2035,2035,TRUE,59.3,
PL kujawsko-pomorskie hard coal CHP industrial HMV hard coal 2040,PL kujawsko-pomorskie,,hard coal CHP,industrial,HMV,,hard coal,2040,2040,TRUE,42.0,
PL kujawsko-pomorskie hard coal CHP industrial HMV hard coal 2045,PL kujawsko-pomorskie,,hard coal CHP,industrial,HMV,,hard coal,2045,2045,TRUE,23.7,
PL kujawsko-pomorskie hard coal CHP public HMV hard coal 2020,PL kujawsko-pomorskie,,hard coal CHP,public,HMV,,hard coal,2020,2020,TRUE,155.8,
PL kujawsko-pomorskie hard coal CHP public HMV hard coal 2023,PL kujawsko-pomorskie,,hard coal CHP,public,HMV,,hard coal,2023,2023,TRUE,152.6,
PL kujawsko-pomorskie hard coal CHP public HMV hard coal 2024,PL kujawsko-pomorskie,,hard coal CHP,public,HMV,,hard coal,2024,2024,TRUE,154.2,
PL kujawsko-pomorskie hard coal CHP public HMV hard coal 2025,PL kujawsko-pomorskie,,hard coal CHP,public,HMV,,hard coal,2025,2025,TRUE,154.4,
PL kujawsko-pomorskie hard coal CHP public HMV hard coal 2030,PL kujawsko-pomorskie,,hard coal CHP,public,HMV,,hard coal,2030,2030,TRUE,154.0,
PL kujawsko-pomorskie hard coal boiler hard coal 2020,PL kujawsko-pomorskie,,hard coal boiler,,hard coal,,,2020,2020,TRUE,1507.7,
PL kujawsko-pomorskie hard coal boiler hard coal 2023,PL kujawsko-pomorskie,,hard coal boiler,,hard coal,,,2023,2023,TRUE,1141.5,
PL kujawsko-pomorskie hard coal boiler hard coal 2024,PL kujawsko-pomorskie,,hard coal boiler,,hard coal,,,2024,2024,TRUE,1141.5,
PL kujawsko-pomorskie hard coal boiler hard coal 2025,PL kujawsko-pomorskie,,hard coal boiler,,hard coal,,,2025,2025,TRUE,753.8,
PL kujawsko-pomorskie hard coal boiler hard coal 2030,PL kujawsko-pomorskie,,hard coal boiler,,hard coal,,,2030,2030,TRUE,226.3,
PL kujawsko-pomorskie hard coal boiler hard coal 2035,PL kujawsko-pomorskie,,hard coal boiler,,hard coal,,,2035,2035,TRUE,0.0,
PL kujawsko-pomorskie hard coal final use 2020,PL kujawsko-pomorskie,,hard coal final use,,,,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie hard coal final use 2025,PL kujawsko-pomorskie,,hard coal final use,,,,,2025,2025,TRUE,inf,
PL kujawsko-pomorskie hard coal final use 2030,PL kujawsko-pomorskie,,hard coal final use,,,,,2030,2030,TRUE,inf,
PL kujawsko-pomorskie hard coal final use 2035,PL kujawsko-pomorskie,,hard coal final use,,,,,2035,2035,TRUE,inf,
PL kujawsko-pomorskie hard coal final use 2040,PL kujawsko-pomorskie,,hard coal final use,,,,,2040,2040,TRUE,inf,
PL kujawsko-pomorskie hard coal final use 2045,PL kujawsko-pomorskie,,hard coal final use,,,,,2045,2045,TRUE,inf,
PL kujawsko-pomorskie hard coal final use 2050,PL kujawsko-pomorskie,,hard coal final use,,,,,2050,2050,TRUE,inf,
PL kujawsko-pomorskie hard coal heat hard coal 2020,PL kujawsko-pomorskie,,hard coal heat,,hard coal,,,2020,2020,TRUE,3366.2,
PL kujawsko-pomorskie hard coal heat hard coal 2023,PL kujawsko-pomorskie,,hard coal heat,,hard coal,,,2023,2023,TRUE,3043.3,
PL kujawsko-pomorskie hard coal heat hard coal 2024,PL kujawsko-pomorskie,,hard coal heat,,hard coal,,,2024,2024,TRUE,3043.3,
PL kujawsko-pomorskie hard coal supply 2020,PL kujawsko-pomorskie,,hard coal supply,,,,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie hard coal supply 2023,PL kujawsko-pomorskie,,hard coal supply,,,,,2023,2023,TRUE,inf,
PL kujawsko-pomorskie hard coal supply 2024,PL kujawsko-pomorskie,,hard coal supply,,,,,2024,2024,TRUE,inf,
PL kujawsko-pomorskie heat pump small AW heat pump LV 2020,PL kujawsko-pomorskie,,heat pump small AW,,heat pump,LV,,2020,2020,TRUE,159.2,
PL kujawsko-pomorskie heat pump small AW heat pump LV 2023,PL kujawsko-pomorskie,,heat pump small AW,,heat pump,LV,,2023,2023,TRUE,329.7,
PL kujawsko-pomorskie heat pump small AW heat pump LV 2024,PL kujawsko-pomorskie,,heat pump small AW,,heat pump,LV,,2024,2024,TRUE,329.7,
PL kujawsko-pomorskie heat pump small AW heat pump LV 2025,PL kujawsko-pomorskie,,heat pump small AW,,heat pump,LV,,2025,2025,TRUE,404.8,
PL kujawsko-pomorskie heat storage large tank biomass and biogas 2020,PL kujawsko-pomorskie,,heat storage large tank,,biomass and biogas,,,2020,2020,TRUE,0.0,
PL kujawsko-pomorskie heat storage large tank biomass and biogas 2023,PL kujawsko-pomorskie,,heat storage large tank,,biomass and biogas,,,2023,2023,TRUE,323.1,
PL kujawsko-pomorskie heat storage large tank biomass and biogas 2024,PL kujawsko-pomorskie,,heat storage large tank,,biomass and biogas,,,2024,2024,TRUE,323.1,
PL kujawsko-pomorskie heat storage large tank hard coal 2020,PL kujawsko-pomorskie,,heat storage large tank,,hard coal,,,2020,2020,TRUE,0.0,
PL kujawsko-pomorskie heat storage large tank hard coal 2023,PL kujawsko-pomorskie,,heat storage large tank,,hard coal,,,2023,2023,TRUE,780.7,
PL kujawsko-pomorskie heat storage large tank hard coal 2024,PL kujawsko-pomorskie,,heat storage large tank,,hard coal,,,2024,2024,TRUE,780.7,
PL kujawsko-pomorskie heat storage large tank natural gas 2020,PL kujawsko-pomorskie,,heat storage large tank,,natural gas,,,2020,2020,TRUE,0.0,
PL kujawsko-pomorskie heat storage large tank natural gas 2023,PL kujawsko-pomorskie,,heat storage large tank,,natural gas,,,2023,2023,TRUE,292.3,
PL kujawsko-pomorskie heat storage large tank natural gas 2024,PL kujawsko-pomorskie,,heat storage large tank,,natural gas,,,2024,2024,TRUE,292.3,
PL kujawsko-pomorskie heat storage large tank charge biomass and biogas 2020,PL kujawsko-pomorskie,,heat storage large tank charge,,biomass and biogas,biomass and biogas,,2020,2020,TRUE,0.0,
PL kujawsko-pomorskie heat storage large tank charge biomass and biogas 2023,PL kujawsko-pomorskie,,heat storage large tank charge,,biomass and biogas,biomass and biogas,,2023,2023,TRUE,52.9,
PL kujawsko-pomorskie heat storage large tank charge biomass and biogas 2024,PL kujawsko-pomorskie,,heat storage large tank charge,,biomass and biogas,biomass and biogas,,2024,2024,TRUE,52.9,
PL kujawsko-pomorskie heat storage large tank charge hard coal 2020,PL kujawsko-pomorskie,,heat storage large tank charge,,hard coal,hard coal,,2020,2020,TRUE,0.0,
PL kujawsko-pomorskie heat storage large tank charge hard coal 2023,PL kujawsko-pomorskie,,heat storage large tank charge,,hard coal,hard coal,,2023,2023,TRUE,130.4,
PL kujawsko-pomorskie heat storage large tank charge hard coal 2024,PL kujawsko-pomorskie,,heat storage large tank charge,,hard coal,hard coal,,2024,2024,TRUE,130.4,
PL kujawsko-pomorskie heat storage large tank charge natural gas 2020,PL kujawsko-pomorskie,,heat storage large tank charge,,natural gas,natural gas,,2020,2020,TRUE,0.0,
PL kujawsko-pomorskie heat storage large tank charge natural gas 2023,PL kujawsko-pomorskie,,heat storage large tank charge,,natural gas,natural gas,,2023,2023,TRUE,49.3,
PL kujawsko-pomorskie heat storage large tank charge natural gas 2024,PL kujawsko-pomorskie,,heat storage large tank charge,,natural gas,natural gas,,2024,2024,TRUE,49.3,
PL kujawsko-pomorskie heat storage large tank discharge biomass and biogas 2020,PL kujawsko-pomorskie,,heat storage large tank discharge,,biomass and biogas,biomass and biogas,,2020,2020,TRUE,0.0,
PL kujawsko-pomorskie heat storage large tank discharge biomass and biogas 2023,PL kujawsko-pomorskie,,heat storage large tank discharge,,biomass and biogas,biomass and biogas,,2023,2023,TRUE,52.9,
PL kujawsko-pomorskie heat storage large tank discharge biomass and biogas 2024,PL kujawsko-pomorskie,,heat storage large tank discharge,,biomass and biogas,biomass and biogas,,2024,2024,TRUE,52.9,
PL kujawsko-pomorskie heat storage large tank discharge hard coal 2020,PL kujawsko-pomorskie,,heat storage large tank discharge,,hard coal,hard coal,,2020,2020,TRUE,0.0,
PL kujawsko-pomorskie heat storage large tank discharge hard coal 2023,PL kujawsko-pomorskie,,heat storage large tank discharge,,hard coal,hard coal,,2023,2023,TRUE,130.4,
PL kujawsko-pomorskie heat storage large tank discharge hard coal 2024,PL kujawsko-pomorskie,,heat storage large tank discharge,,hard coal,hard coal,,2024,2024,TRUE,130.4,
PL kujawsko-pomorskie heat storage large tank discharge natural gas 2020,PL kujawsko-pomorskie,,heat storage large tank discharge,,natural gas,natural gas,,2020,2020,TRUE,0.0,
PL kujawsko-pomorskie heat storage large tank discharge natural gas 2023,PL kujawsko-pomorskie,,heat storage large tank discharge,,natural gas,natural gas,,2023,2023,TRUE,49.3,
PL kujawsko-pomorskie heat storage large tank discharge natural gas 2024,PL kujawsko-pomorskie,,heat storage large tank discharge,,natural gas,natural gas,,2024,2024,TRUE,49.3,
PL kujawsko-pomorskie hydro ROR HMV 2020,PL kujawsko-pomorskie,,hydro ROR,,HMV,HMV,,2020,2020,TRUE,127.5,
PL kujawsko-pomorskie hydro ROR HMV 2023,PL kujawsko-pomorskie,,hydro ROR,,HMV,HMV,,2023,2023,TRUE,128.3,
PL kujawsko-pomorskie hydro ROR HMV 2024,PL kujawsko-pomorskie,,hydro ROR,,HMV,HMV,,2024,2024,TRUE,128.1,
PL kujawsko-pomorskie hydrogen natural gas reforming 2020,PL kujawsko-pomorskie,,hydrogen,,,natural gas reforming,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie hydrogen natural gas reforming 2023,PL kujawsko-pomorskie,,hydrogen,,,natural gas reforming,,2023,2023,TRUE,inf,
PL kujawsko-pomorskie hydrogen natural gas reforming 2024,PL kujawsko-pomorskie,,hydrogen,,,natural gas reforming,,2024,2024,TRUE,inf,
PL kujawsko-pomorskie hydrogen final use 2020,PL kujawsko-pomorskie,,hydrogen final use,,,,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie hydrogen final use 2023,PL kujawsko-pomorskie,,hydrogen final use,,,,,2023,2023,TRUE,inf,
PL kujawsko-pomorskie hydrogen final use 2024,PL kujawsko-pomorskie,,hydrogen final use,,,,,2024,2024,TRUE,inf,
PL kujawsko-pomorskie light vehicle mobility BEV 2020,PL kujawsko-pomorskie,,light vehicle mobility,,,BEV,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie light vehicle mobility BEV 2023,PL kujawsko-pomorskie,,light vehicle mobility,,,BEV,,2023,2023,TRUE,inf,
PL kujawsko-pomorskie light vehicle mobility BEV 2024,PL kujawsko-pomorskie,,light vehicle mobility,,,BEV,,2024,2024,TRUE,inf,
PL kujawsko-pomorskie light vehicle mobility ICE vehicle 2020,PL kujawsko-pomorskie,,light vehicle mobility,,,ICE vehicle,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie light vehicle mobility ICE vehicle 2023,PL kujawsko-pomorskie,,light vehicle mobility,,,ICE vehicle,,2023,2023,TRUE,inf,
PL kujawsko-pomorskie light vehicle mobility ICE vehicle 2024,PL kujawsko-pomorskie,,light vehicle mobility,,,ICE vehicle,,2024,2024,TRUE,inf,
PL kujawsko-pomorskie light vehicle mobility final use 2020,PL kujawsko-pomorskie,,light vehicle mobility final use,,,,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie light vehicle mobility final use 2023,PL kujawsko-pomorskie,,light vehicle mobility final use,,,,,2023,2023,TRUE,inf,
PL kujawsko-pomorskie light vehicle mobility final use 2024,PL kujawsko-pomorskie,,light vehicle mobility final use,,,,,2024,2024,TRUE,inf,
PL kujawsko-pomorskie lignite supply 2020,PL kujawsko-pomorskie,,lignite supply,,,,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie lignite supply 2023,PL kujawsko-pomorskie,,lignite supply,,,,,2023,2023,TRUE,inf,
PL kujawsko-pomorskie lignite supply 2024,PL kujawsko-pomorskie,,lignite supply,,,,,2024,2024,TRUE,inf,
PL kujawsko-pomorskie lulucf final use 2020,PL kujawsko-pomorskie,,lulucf final use,,,,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie lulucf final use 2025,PL kujawsko-pomorskie,,lulucf final use,,,,,2025,2025,TRUE,inf,
PL kujawsko-pomorskie lulucf final use 2030,PL kujawsko-pomorskie,,lulucf final use,,,,,2030,2030,TRUE,inf,
PL kujawsko-pomorskie lulucf final use 2035,PL kujawsko-pomorskie,,lulucf final use,,,,,2035,2035,TRUE,inf,
PL kujawsko-pomorskie lulucf final use 2040,PL kujawsko-pomorskie,,lulucf final use,,,,,2040,2040,TRUE,inf,
PL kujawsko-pomorskie lulucf final use 2045,PL kujawsko-pomorskie,,lulucf final use,,,,,2045,2045,TRUE,inf,
PL kujawsko-pomorskie lulucf final use 2050,PL kujawsko-pomorskie,,lulucf final use,,,,,2050,2050,TRUE,inf,
PL kujawsko-pomorskie natural gas CHP CCGT old industrial HMV natural gas 2020,PL kujawsko-pomorskie,,natural gas CHP CCGT old,industrial,HMV,,natural gas,2020,2020,TRUE,455.7,
PL kujawsko-pomorskie natural gas CHP CCGT old industrial HMV natural gas 2023,PL kujawsko-pomorskie,,natural gas CHP CCGT old,industrial,HMV,,natural gas,2023,2023,TRUE,455.7,
PL kujawsko-pomorskie natural gas CHP CCGT old industrial HMV natural gas 2024,PL kujawsko-pomorskie,,natural gas CHP CCGT old,industrial,HMV,,natural gas,2024,2024,TRUE,455.7,
PL kujawsko-pomorskie natural gas CHP CCGT old industrial HMV natural gas 2025,PL kujawsko-pomorskie,,natural gas CHP CCGT old,industrial,HMV,,natural gas,2025,2025,TRUE,455.7,
PL kujawsko-pomorskie natural gas CHP CCGT old industrial HMV natural gas 2030,PL kujawsko-pomorskie,,natural gas CHP CCGT old,industrial,HMV,,natural gas,2030,2030,TRUE,455.7,
PL kujawsko-pomorskie natural gas CHP CCGT old industrial HMV natural gas 2035,PL kujawsko-pomorskie,,natural gas CHP CCGT old,industrial,HMV,,natural gas,2035,2035,TRUE,455.7,
PL kujawsko-pomorskie natural gas CHP CCGT old industrial HMV natural gas 2040,PL kujawsko-pomorskie,,natural gas CHP CCGT old,industrial,HMV,,natural gas,2040,2040,TRUE,455.7,
PL kujawsko-pomorskie natural gas CHP old industrial HMV natural gas 2020,PL kujawsko-pomorskie,,natural gas CHP old,industrial,HMV,,natural gas,2020,2020,TRUE,46.0,
PL kujawsko-pomorskie natural gas CHP old industrial HMV natural gas 2023,PL kujawsko-pomorskie,,natural gas CHP old,industrial,HMV,,natural gas,2023,2023,TRUE,64.0,
PL kujawsko-pomorskie natural gas CHP old industrial HMV natural gas 2024,PL kujawsko-pomorskie,,natural gas CHP old,industrial,HMV,,natural gas,2024,2024,TRUE,59.1,
PL kujawsko-pomorskie natural gas CHP old industrial HMV natural gas 2025,PL kujawsko-pomorskie,,natural gas CHP old,industrial,HMV,,natural gas,2025,2025,TRUE,57.5,
PL kujawsko-pomorskie natural gas CHP old industrial HMV natural gas 2030,PL kujawsko-pomorskie,,natural gas CHP old,industrial,HMV,,natural gas,2030,2030,TRUE,46.0,
PL kujawsko-pomorskie natural gas CHP old industrial HMV natural gas 2035,PL kujawsko-pomorskie,,natural gas CHP old,industrial,HMV,,natural gas,2035,2035,TRUE,32.8,
PL kujawsko-pomorskie natural gas CHP old industrial HMV natural gas 2040,PL kujawsko-pomorskie,,natural gas CHP old,industrial,HMV,,natural gas,2040,2040,TRUE,21.3,
PL kujawsko-pomorskie natural gas CHP old industrial HMV natural gas 2045,PL kujawsko-pomorskie,,natural gas CHP old,industrial,HMV,,natural gas,2045,2045,TRUE,9.9,
PL kujawsko-pomorskie natural gas CHP old public HMV natural gas 2020,PL kujawsko-pomorskie,,natural gas CHP old,public,HMV,,natural gas,2020,2020,TRUE,143.3,
PL kujawsko-pomorskie natural gas CHP old public HMV natural gas 2023,PL kujawsko-pomorskie,,natural gas CHP old,public,HMV,,natural gas,2023,2023,TRUE,179.5,
PL kujawsko-pomorskie natural gas CHP old public HMV natural gas 2024,PL kujawsko-pomorskie,,natural gas CHP old,public,HMV,,natural gas,2024,2024,TRUE,190.0,
PL kujawsko-pomorskie natural gas CHP old public HMV natural gas 2025,PL kujawsko-pomorskie,,natural gas CHP old,public,HMV,,natural gas,2025,2025,TRUE,266.0,
PL kujawsko-pomorskie natural gas CHP old public HMV natural gas 2030,PL kujawsko-pomorskie,,natural gas CHP old,public,HMV,,natural gas,2030,2030,TRUE,243.8,
PL kujawsko-pomorskie natural gas CHP old public HMV natural gas 2035,PL kujawsko-pomorskie,,natural gas CHP old,public,HMV,,natural gas,2035,2035,TRUE,221.7,
PL kujawsko-pomorskie natural gas CHP old public HMV natural gas 2040,PL kujawsko-pomorskie,,natural gas CHP old,public,HMV,,natural gas,2040,2040,TRUE,200.2,
PL kujawsko-pomorskie natural gas boiler natural gas 2020,PL kujawsko-pomorskie,,natural gas boiler,,natural gas,,,2020,2020,TRUE,1206.9,
PL kujawsko-pomorskie natural gas boiler natural gas 2023,PL kujawsko-pomorskie,,natural gas boiler,,natural gas,,,2023,2023,TRUE,1359.7,
PL kujawsko-pomorskie natural gas boiler natural gas 2024,PL kujawsko-pomorskie,,natural gas boiler,,natural gas,,,2024,2024,TRUE,1359.7,
PL kujawsko-pomorskie natural gas final use 2020,PL kujawsko-pomorskie,,natural gas final use,,,,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie natural gas final use 2025,PL kujawsko-pomorskie,,natural gas final use,,,,,2025,2025,TRUE,inf,
PL kujawsko-pomorskie natural gas final use 2030,PL kujawsko-pomorskie,,natural gas final use,,,,,2030,2030,TRUE,inf,
PL kujawsko-pomorskie natural gas final use 2035,PL kujawsko-pomorskie,,natural gas final use,,,,,2035,2035,TRUE,inf,
PL kujawsko-pomorskie natural gas final use 2040,PL kujawsko-pomorskie,,natural gas final use,,,,,2040,2040,TRUE,inf,
PL kujawsko-pomorskie natural gas final use 2045,PL kujawsko-pomorskie,,natural gas final use,,,,,2045,2045,TRUE,inf,
PL kujawsko-pomorskie natural gas final use 2050,PL kujawsko-pomorskie,,natural gas final use,,,,,2050,2050,TRUE,inf,
PL kujawsko-pomorskie natural gas heat natural gas 2020,PL kujawsko-pomorskie,,natural gas heat,,natural gas,,,2020,2020,TRUE,561.6,
PL kujawsko-pomorskie natural gas heat natural gas 2023,PL kujawsko-pomorskie,,natural gas heat,,natural gas,,,2023,2023,TRUE,853.8,
PL kujawsko-pomorskie natural gas heat natural gas 2024,PL kujawsko-pomorskie,,natural gas heat,,natural gas,,,2024,2024,TRUE,853.8,
PL kujawsko-pomorskie natural gas reforming natural gas reforming 2020,PL kujawsko-pomorskie,,natural gas reforming,,natural gas reforming,,,2020,2020,TRUE,333.5,
PL kujawsko-pomorskie natural gas reforming natural gas reforming 2023,PL kujawsko-pomorskie,,natural gas reforming,,natural gas reforming,,,2023,2023,TRUE,357.3,
PL kujawsko-pomorskie natural gas reforming natural gas reforming 2024,PL kujawsko-pomorskie,,natural gas reforming,,natural gas reforming,,,2024,2024,TRUE,357.3,
PL kujawsko-pomorskie natural gas supply 2020,PL kujawsko-pomorskie,,natural gas supply,,,,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie natural gas supply 2023,PL kujawsko-pomorskie,,natural gas supply,,,,,2023,2023,TRUE,inf,
PL kujawsko-pomorskie natural gas supply 2024,PL kujawsko-pomorskie,,natural gas supply,,,,,2024,2024,TRUE,inf,
PL kujawsko-pomorskie other RES heat other RES 2020,PL kujawsko-pomorskie,,other RES heat,,other RES,,,2020,2020,TRUE,56.8,
PL kujawsko-pomorskie other RES heat other RES 2023,PL kujawsko-pomorskie,,other RES heat,,other RES,,,2023,2023,TRUE,61.7,
PL kujawsko-pomorskie other RES heat other RES 2024,PL kujawsko-pomorskie,,other RES heat,,other RES,,,2024,2024,TRUE,61.7,
PL kujawsko-pomorskie other boiler other 2020,PL kujawsko-pomorskie,,other boiler,,other,,,2020,2020,TRUE,72.9,
PL kujawsko-pomorskie other boiler other 2023,PL kujawsko-pomorskie,,other boiler,,other,,,2023,2023,TRUE,69.7,
PL kujawsko-pomorskie other boiler other 2024,PL kujawsko-pomorskie,,other boiler,,other,,,2024,2024,TRUE,69.7,
PL kujawsko-pomorskie other fuel final use 2020,PL kujawsko-pomorskie,,other fuel final use,,,,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie other fuel final use 2025,PL kujawsko-pomorskie,,other fuel final use,,,,,2025,2025,TRUE,inf,
PL kujawsko-pomorskie other fuel final use 2030,PL kujawsko-pomorskie,,other fuel final use,,,,,2030,2030,TRUE,inf,
PL kujawsko-pomorskie other fuel final use 2035,PL kujawsko-pomorskie,,other fuel final use,,,,,2035,2035,TRUE,inf,
PL kujawsko-pomorskie other fuel final use 2040,PL kujawsko-pomorskie,,other fuel final use,,,,,2040,2040,TRUE,inf,
PL kujawsko-pomorskie other fuel final use 2045,PL kujawsko-pomorskie,,other fuel final use,,,,,2045,2045,TRUE,inf,
PL kujawsko-pomorskie other fuel final use 2050,PL kujawsko-pomorskie,,other fuel final use,,,,,2050,2050,TRUE,inf,
PL kujawsko-pomorskie other fuel supply 2020,PL kujawsko-pomorskie,,other fuel supply,,,,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie other fuel supply 2023,PL kujawsko-pomorskie,,other fuel supply,,,,,2023,2023,TRUE,inf,
PL kujawsko-pomorskie other fuel supply 2024,PL kujawsko-pomorskie,,other fuel supply,,,,,2024,2024,TRUE,inf,
PL kujawsko-pomorskie other heating final use 2020,PL kujawsko-pomorskie,,other heating final use,,,,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie other heating final use 2023,PL kujawsko-pomorskie,,other heating final use,,,,,2023,2023,TRUE,inf,
PL kujawsko-pomorskie other heating final use 2024,PL kujawsko-pomorskie,,other heating final use,,,,,2024,2024,TRUE,inf,
PL kujawsko-pomorskie process emissions final use 2020,PL kujawsko-pomorskie,,process emissions final use,,,,,2020,2020,TRUE,inf,
PL kujawsko-pomorskie process emissions final use 2025,PL kujawsko-pomorskie,,process emissions final use,,,,,2025,2025,TRUE,inf,
PL kujawsko-pomorskie process emissions final use 2030,PL kujawsko-pomorskie,,process emissions final use,,,,,2030,2030,TRUE,inf,
PL kujawsko-pomorskie process emissions final use 2035,PL kujawsko-pomorskie,,process emissions final use,,,,,2035,2035,TRUE,inf,
PL kujawsko-pomorskie process emissions final use 2040,PL kujawsko-pomorskie,,process emissions final use,,,,,2040,2040,TRUE,inf,
PL kujawsko-pomorskie process emissions final use 2045,PL kujawsko-pomorskie,,process emissions final use,,,,,2045,2045,TRUE,inf,
PL kujawsko-pomorskie process emissions final use 2050,PL kujawsko-pomorskie,,process emissions final use,,,,,2050,2050,TRUE,inf,
PL kujawsko-pomorskie resistive heater small heat pump LV 2020,PL kujawsko-pomorskie,,resistive heater small,,heat pump,LV,,2020,2020,TRUE,159.2,
PL kujawsko-pomorskie resistive heater small heat pump LV 2023,PL kujawsko-pomorskie,,resistive heater small,,heat pump,LV,,2023,2023,TRUE,329.7,
PL kujawsko-pomorskie resistive heater small heat pump LV 2024,PL kujawsko-pomorskie,,resistive heater small,,heat pump,LV,,2024,2024,TRUE,329.7,
PL kujawsko-pomorskie resistive heater small heat pump LV 2025,PL kujawsko-pomorskie,,resistive heater small,,heat pump,LV,,2025,2025,TRUE,404.8,
PL kujawsko-pomorskie resistive heater small resistive heater LV 2020,PL kujawsko-pomorskie,,resistive heater small,,resistive heater,LV,,2020,2020,TRUE,209.6,
PL kujawsko-pomorskie resistive heater small resistive heater LV 2023,PL kujawsko-pomorskie,,resistive heater small,,resistive heater,LV,,2023,2023,TRUE,179.1,
PL kujawsko-pomorskie resistive heater small resistive heater LV 2024,PL kujawsko-pomorskie,,resistive heater small,,resistive heater,LV,,2024,2024,TRUE,179.1,
PL kujawsko-pomorskie solar PV ground HMV vRES 2020,PL kujawsko-pomorskie,,solar PV ground,,HMV vRES,,,2020,2020,TRUE,78.5,
PL kujawsko-pomorskie solar PV ground HMV vRES 2023,PL kujawsko-pomorskie,,solar PV ground,,HMV vRES,,,2023,2023,TRUE,390.9,
PL kujawsko-pomorskie solar PV ground HMV vRES 2024,PL kujawsko-pomorskie,,solar PV ground,,HMV vRES,,,2024,2024,TRUE,506.9,
