name,area,area_from,technology,qualifier,bus_qualifier,bus_from_qualifier,bus2_qualifier,build_year,retire_year,cumulative,nom,length
PL biogas substrate supply 2020,PL,,biogas substrate supply,,,,,2020,2020,TRUE,inf,
PL biogas substrate supply 2021,PL,,biogas substrate supply,,,,,2021,2021,TRUE,inf,
PL biogas substrate supply 2022,PL,,biogas substrate supply,,,,,2022,2022,TRUE,inf,
PL biogas substrate supply 2023,PL,,biogas substrate supply,,,,,2023,2023,TRUE,inf,
PL biogas substrate supply 2024,PL,,biogas substrate supply,,,,,2024,2024,TRUE,inf,
PL biomass wood CHP industrial HMV biomass and biogas 2020,PL,,biomass wood CHP,industrial,HMV,,biomass and biogas,2020,2020,TRUE,190.0,
PL biomass wood CHP industrial HMV biomass and biogas 2021,PL,,biomass wood CHP,industrial,HMV,,biomass and biogas,2021,2021,TRUE,190.0,
PL biomass wood CHP industrial HMV biomass and biogas 2022,PL,,biomass wood CHP,industrial,HMV,,biomass and biogas,2022,2022,TRUE,200.0,
PL biomass wood CHP industrial HMV biomass and biogas 2023,PL,,biomass wood CHP,industrial,HMV,,biomass and biogas,2023,2023,TRUE,190.0,
PL biomass wood CHP industrial HMV biomass and biogas 2024,PL,,biomass wood CHP,industrial,HMV,,biomass and biogas,2024,2024,TRUE,200.0,
PL biomass wood CHP public HMV biomass and biogas 2020,PL,,biomass wood CHP,public,HMV,,biomass and biogas,2020,2020,TRUE,260.0,
PL biomass wood CHP public HMV biomass and biogas 2021,PL,,biomass wood CHP,public,HMV,,biomass and biogas,2021,2021,TRUE,270.0,
PL biomass wood CHP public HMV biomass and biogas 2022,PL,,biomass wood CHP,public,HMV,,biomass and biogas,2022,2022,TRUE,260.0,
PL biomass wood CHP public HMV biomass and biogas 2023,PL,,biomass wood CHP,public,HMV,,biomass and biogas,2023,2023,TRUE,270.0,
PL biomass wood CHP public HMV biomass and biogas 2024,PL,,biomass wood CHP,public,HMV,,biomass and biogas,2024,2024,TRUE,260.0,
PL biomass wood boiler biomass 2020,PL,,biomass wood boiler,,biomass,,,2020,2020,TRUE,24570.0,
PL biomass wood boiler biomass 2021,PL,,biomass wood boiler,,biomass,,,2021,2021,TRUE,25190.0,
PL biomass wood boiler biomass 2022,PL,,biomass wood boiler,,biomass,,,2022,2022,TRUE,24700.0,
PL biomass wood boiler biomass 2023,PL,,biomass wood boiler,,biomass,,,2023,2023,TRUE,24700.0,
PL biomass wood heat biomass and biogas 2020,PL,,biomass wood heat,,biomass and biogas,,,2020,2020,TRUE,1820.0,
PL biomass wood heat biomass and biogas 2021,PL,,biomass wood heat,,biomass and biogas,,,2021,2021,TRUE,2380.0,
PL biomass wood heat biomass and biogas 2022,PL,,biomass wood heat,,biomass and biogas,,,2022,2022,TRUE,2470.0,
PL biomass wood heat biomass and biogas 2023,PL,,biomass wood heat,,biomass and biogas,,,2023,2023,TRUE,2470.0,
PL biomass wood power public EHV 2020,PL,,biomass wood power,public,EHV,,,2020,2020,TRUE,300.0,
PL biomass wood power public EHV 2021,PL,,biomass wood power,public,EHV,,,2021,2021,TRUE,300.0,
PL biomass wood power public EHV 2022,PL,,biomass wood power,public,EHV,,,2022,2022,TRUE,340.0,
PL biomass wood power public EHV 2023,PL,,biomass wood power,public,EHV,,,2023,2023,TRUE,340.0,
PL biomass wood power public EHV 2024,PL,,biomass wood power,public,EHV,,,2024,2024,TRUE,340.0,
PL biomass wood supply 2020,PL,,biomass wood supply,,,,,2020,2020,TRUE,inf,
PL biomass wood supply 2021,PL,,biomass wood supply,,,,,2021,2021,TRUE,inf,
PL biomass wood supply 2022,PL,,biomass wood supply,,,,,2022,2022,TRUE,inf,
PL biomass wood supply 2023,PL,,biomass wood supply,,,,,2023,2023,TRUE,inf,
PL biomass wood supply 2024,PL,,biomass wood supply,,,,,2024,2024,TRUE,inf,
PL centralised other heating biomass and biogas 2020,PL,,centralised other heating,,,biomass and biogas,,2020,2020,TRUE,inf,
PL centralised other heating biomass and biogas 2021,PL,,centralised other heating,,,biomass and biogas,,2021,2021,TRUE,inf,
PL centralised other heating biomass and biogas 2022,PL,,centralised other heating,,,biomass and biogas,,2022,2022,TRUE,inf,
PL centralised other heating biomass and biogas 2023,PL,,centralised other heating,,,biomass and biogas,,2023,2023,TRUE,inf,
PL centralised other heating hard coal 2020,PL,,centralised other heating,,,hard coal,,2020,2020,TRUE,inf,
PL centralised other heating hard coal 2021,PL,,centralised other heating,,,hard coal,,2021,2021,TRUE,inf,
PL centralised other heating hard coal 2022,PL,,centralised other heating,,,hard coal,,2022,2022,TRUE,inf,
PL centralised other heating hard coal 2023,PL,,centralised other heating,,,hard coal,,2023,2023,TRUE,inf,
PL centralised other heating natural gas 2020,PL,,centralised other heating,,,natural gas,,2020,2020,TRUE,inf,
PL centralised other heating natural gas 2021,PL,,centralised other heating,,,natural gas,,2021,2021,TRUE,inf,
PL centralised other heating natural gas 2022,PL,,centralised other heating,,,natural gas,,2022,2022,TRUE,inf,
PL centralised other heating natural gas 2023,PL,,centralised other heating,,,natural gas,,2023,2023,TRUE,inf,
PL centralised other heating other 2020,PL,,centralised other heating,,,other,,2020,2020,TRUE,inf,
PL centralised other heating other 2021,PL,,centralised other heating,,,other,,2021,2021,TRUE,inf,
PL centralised other heating other 2022,PL,,centralised other heating,,,other,,2022,2022,TRUE,inf,
PL centralised other heating other 2023,PL,,centralised other heating,,,other,,2023,2023,TRUE,inf,
PL centralised space heating biomass and biogas 2020,PL,,centralised space heating,,,biomass and biogas,,2020,2020,TRUE,inf,
PL centralised space heating biomass and biogas 2021,PL,,centralised space heating,,,biomass and biogas,,2021,2021,TRUE,inf,
PL centralised space heating biomass and biogas 2022,PL,,centralised space heating,,,biomass and biogas,,2022,2022,TRUE,inf,
PL centralised space heating biomass and biogas 2023,PL,,centralised space heating,,,biomass and biogas,,2023,2023,TRUE,inf,
PL centralised space heating hard coal 2020,PL,,centralised space heating,,,hard coal,,2020,2020,TRUE,inf,
PL centralised space heating hard coal 2021,PL,,centralised space heating,,,hard coal,,2021,2021,TRUE,inf,
PL centralised space heating hard coal 2022,PL,,centralised space heating,,,hard coal,,2022,2022,TRUE,inf,
PL centralised space heating hard coal 2023,PL,,centralised space heating,,,hard coal,,2023,2023,TRUE,inf,
PL centralised space heating natural gas 2020,PL,,centralised space heating,,,natural gas,,2020,2020,TRUE,inf,
PL centralised space heating natural gas 2021,PL,,centralised space heating,,,natural gas,,2021,2021,TRUE,inf,
PL centralised space heating natural gas 2022,PL,,centralised space heating,,,natural gas,,2022,2022,TRUE,inf,
PL centralised space heating natural gas 2023,PL,,centralised space heating,,,natural gas,,2023,2023,TRUE,inf,
PL centralised space heating other 2020,PL,,centralised space heating,,,other,,2020,2020,TRUE,inf,
PL centralised space heating other 2021,PL,,centralised space heating,,,other,,2021,2021,TRUE,inf,
PL centralised space heating other 2022,PL,,centralised space heating,,,other,,2022,2022,TRUE,inf,
PL centralised space heating other 2023,PL,,centralised space heating,,,other,,2023,2023,TRUE,inf,
PL centralised water heating biomass and biogas 2020,PL,,centralised water heating,,,biomass and biogas,,2020,2020,TRUE,inf,
PL centralised water heating biomass and biogas 2021,PL,,centralised water heating,,,biomass and biogas,,2021,2021,TRUE,inf,
PL centralised water heating biomass and biogas 2022,PL,,centralised water heating,,,biomass and biogas,,2022,2022,TRUE,inf,
PL centralised water heating biomass and biogas 2023,PL,,centralised water heating,,,biomass and biogas,,2023,2023,TRUE,inf,
PL centralised water heating hard coal 2020,PL,,centralised water heating,,,hard coal,,2020,2020,TRUE,inf,
PL centralised water heating hard coal 2021,PL,,centralised water heating,,,hard coal,,2021,2021,TRUE,inf,
PL centralised water heating hard coal 2022,PL,,centralised water heating,,,hard coal,,2022,2022,TRUE,inf,
PL centralised water heating hard coal 2023,PL,,centralised water heating,,,hard coal,,2023,2023,TRUE,inf,
PL centralised water heating natural gas 2020,PL,,centralised water heating,,,natural gas,,2020,2020,TRUE,inf,
PL centralised water heating natural gas 2021,PL,,centralised water heating,,,natural gas,,2021,2021,TRUE,inf,
PL centralised water heating natural gas 2022,PL,,centralised water heating,,,natural gas,,2022,2022,TRUE,inf,
PL centralised water heating natural gas 2023,PL,,centralised water heating,,,natural gas,,2023,2023,TRUE,inf,
PL centralised water heating other 2020,PL,,centralised water heating,,,other,,2020,2020,TRUE,inf,
PL centralised water heating other 2021,PL,,centralised water heating,,,other,,2021,2021,TRUE,inf,
PL centralised water heating other 2022,PL,,centralised water heating,,,other,,2022,2022,TRUE,inf,
PL centralised water heating other 2023,PL,,centralised water heating,,,other,,2023,2023,TRUE,inf,
PL connection HMV-vRES HMV vRES HMV 2020,PL,,connection HMV-vRES,,HMV vRES,HMV,,2020,2020,TRUE,inf,
PL connection HMV-vRES HMV vRES HMV 2021,PL,,connection HMV-vRES,,HMV vRES,HMV,,2021,2021,TRUE,inf,
PL connection HMV-vRES HMV vRES HMV 2022,PL,,connection HMV-vRES,,HMV vRES,HMV,,2022,2022,TRUE,inf,
PL connection HMV-vRES HMV vRES HMV 2023,PL,,connection HMV-vRES,,HMV vRES,HMV,,2023,2023,TRUE,inf,
PL connection HMV-vRES HMV vRES HMV 2024,PL,,connection HMV-vRES,,HMV vRES,HMV,,2024,2024,TRUE,inf,
PL connection vRES-HMV HMV HMV vRES 2020,PL,,connection vRES-HMV,,HMV,HMV vRES,,2020,2020,TRUE,inf,
PL connection vRES-HMV HMV HMV vRES 2021,PL,,connection vRES-HMV,,HMV,HMV vRES,,2021,2021,TRUE,inf,
PL connection vRES-HMV HMV HMV vRES 2022,PL,,connection vRES-HMV,,HMV,HMV vRES,,2022,2022,TRUE,inf,
PL connection vRES-HMV HMV HMV vRES 2023,PL,,connection vRES-HMV,,HMV,HMV vRES,,2023,2023,TRUE,inf,
PL connection vRES-HMV HMV HMV vRES 2024,PL,,connection vRES-HMV,,HMV,HMV vRES,,2024,2024,TRUE,inf,
PL decentralised space heating biomass 2020,PL,,decentralised space heating,,,biomass,,2020,2020,TRUE,inf,
PL decentralised space heating biomass 2021,PL,,decentralised space heating,,,biomass,,2021,2021,TRUE,inf,
PL decentralised space heating biomass 2022,PL,,decentralised space heating,,,biomass,,2022,2022,TRUE,inf,
PL decentralised space heating biomass 2023,PL,,decentralised space heating,,,biomass,,2023,2023,TRUE,inf,
PL decentralised space heating hard coal 2020,PL,,decentralised space heating,,,hard coal,,2020,2020,TRUE,inf,
PL decentralised space heating hard coal 2021,PL,,decentralised space heating,,,hard coal,,2021,2021,TRUE,inf,
PL decentralised space heating hard coal 2022,PL,,decentralised space heating,,,hard coal,,2022,2022,TRUE,inf,
PL decentralised space heating hard coal 2023,PL,,decentralised space heating,,,hard coal,,2023,2023,TRUE,inf,
PL decentralised space heating heat pump 2020,PL,,decentralised space heating,,,heat pump,,2020,2020,TRUE,inf,
PL decentralised space heating heat pump 2021,PL,,decentralised space heating,,,heat pump,,2021,2021,TRUE,inf,
PL decentralised space heating heat pump 2022,PL,,decentralised space heating,,,heat pump,,2022,2022,TRUE,inf,
PL decentralised space heating heat pump 2023,PL,,decentralised space heating,,,heat pump,,2023,2023,TRUE,inf,
PL decentralised space heating natural gas 2020,PL,,decentralised space heating,,,natural gas,,2020,2020,TRUE,inf,
PL decentralised space heating natural gas 2021,PL,,decentralised space heating,,,natural gas,,2021,2021,TRUE,inf,
PL decentralised space heating natural gas 2022,PL,,decentralised space heating,,,natural gas,,2022,2022,TRUE,inf,
PL decentralised space heating natural gas 2023,PL,,decentralised space heating,,,natural gas,,2023,2023,TRUE,inf,
PL decentralised space heating other 2020,PL,,decentralised space heating,,,other,,2020,2020,TRUE,inf,
PL decentralised space heating other 2021,PL,,decentralised space heating,,,other,,2021,2021,TRUE,inf,
PL decentralised space heating other 2022,PL,,decentralised space heating,,,other,,2022,2022,TRUE,inf,
PL decentralised space heating other 2023,PL,,decentralised space heating,,,other,,2023,2023,TRUE,inf,
PL decentralised space heating other RES 2020,PL,,decentralised space heating,,,other RES,,2020,2020,TRUE,inf,
PL decentralised space heating other RES 2021,PL,,decentralised space heating,,,other RES,,2021,2021,TRUE,inf,
PL decentralised space heating other RES 2022,PL,,decentralised space heating,,,other RES,,2022,2022,TRUE,inf,
PL decentralised space heating other RES 2023,PL,,decentralised space heating,,,other RES,,2023,2023,TRUE,inf,
PL decentralised space heating resistive heater 2020,PL,,decentralised space heating,,,resistive heater,,2020,2020,TRUE,inf,
PL decentralised space heating resistive heater 2021,PL,,decentralised space heating,,,resistive heater,,2021,2021,TRUE,inf,
PL decentralised space heating resistive heater 2022,PL,,decentralised space heating,,,resistive heater,,2022,2022,TRUE,inf,
PL decentralised space heating resistive heater 2023,PL,,decentralised space heating,,,resistive heater,,2023,2023,TRUE,inf,
PL decentralised water heating biomass 2020,PL,,decentralised water heating,,,biomass,,2020,2020,TRUE,inf,
PL decentralised water heating biomass 2021,PL,,decentralised water heating,,,biomass,,2021,2021,TRUE,inf,
PL decentralised water heating biomass 2022,PL,,decentralised water heating,,,biomass,,2022,2022,TRUE,inf,
PL decentralised water heating biomass 2023,PL,,decentralised water heating,,,biomass,,2023,2023,TRUE,inf,
PL decentralised water heating hard coal 2020,PL,,decentralised water heating,,,hard coal,,2020,2020,TRUE,inf,
PL decentralised water heating hard coal 2021,PL,,decentralised water heating,,,hard coal,,2021,2021,TRUE,inf,
PL decentralised water heating hard coal 2022,PL,,decentralised water heating,,,hard coal,,2022,2022,TRUE,inf,
PL decentralised water heating hard coal 2023,PL,,decentralised water heating,,,hard coal,,2023,2023,TRUE,inf,
PL decentralised water heating heat pump 2020,PL,,decentralised water heating,,,heat pump,,2020,2020,TRUE,inf,
PL decentralised water heating heat pump 2021,PL,,decentralised water heating,,,heat pump,,2021,2021,TRUE,inf,
PL decentralised water heating heat pump 2022,PL,,decentralised water heating,,,heat pump,,2022,2022,TRUE,inf,
PL decentralised water heating heat pump 2023,PL,,decentralised water heating,,,heat pump,,2023,2023,TRUE,inf,
PL decentralised water heating natural gas 2020,PL,,decentralised water heating,,,natural gas,,2020,2020,TRUE,inf,
PL decentralised water heating natural gas 2021,PL,,decentralised water heating,,,natural gas,,2021,2021,TRUE,inf,
PL decentralised water heating natural gas 2022,PL,,decentralised water heating,,,natural gas,,2022,2022,TRUE,inf,
PL decentralised water heating natural gas 2023,PL,,decentralised water heating,,,natural gas,,2023,2023,TRUE,inf,
PL decentralised water heating other 2020,PL,,decentralised water heating,,,other,,2020,2020,TRUE,inf,
PL decentralised water heating other 2021,PL,,decentralised water heating,,,other,,2021,2021,TRUE,inf,
PL decentralised water heating other 2022,PL,,decentralised water heating,,,other,,2022,2022,TRUE,inf,
PL decentralised water heating other 2023,PL,,decentralised water heating,,,other,,2023,2023,TRUE,inf,
PL decentralised water heating other RES 2020,PL,,decentralised water heating,,,other RES,,2020,2020,TRUE,inf,
PL decentralised water heating other RES 2021,PL,,decentralised water heating,,,other RES,,2021,2021,TRUE,inf,
PL decentralised water heating other RES 2022,PL,,decentralised water heating,,,other RES,,2022,2022,TRUE,inf,
PL decentralised water heating other RES 2023,PL,,decentralised water heating,,,other RES,,2023,2023,TRUE,inf,
PL decentralised water heating resistive heater 2020,PL,,decentralised water heating,,,resistive heater,,2020,2020,TRUE,inf,
PL decentralised water heating resistive heater 2021,PL,,decentralised water heating,,,resistive heater,,2021,2021,TRUE,inf,
PL decentralised water heating resistive heater 2022,PL,,decentralised water heating,,,resistive heater,,2022,2022,TRUE,inf,
PL decentralised water heating resistive heater 2023,PL,,decentralised water heating,,,resistive heater,,2023,2023,TRUE,inf,
PL direct line vRES HMV vRES 2020,PL,,direct line vRES,,HMV vRES,HMV vRES,,2020,2020,TRUE,inf,
PL direct line vRES HMV vRES 2021,PL,,direct line vRES,,HMV vRES,HMV vRES,,2021,2021,TRUE,inf,
PL direct line vRES HMV vRES 2022,PL,,direct line vRES,,HMV vRES,HMV vRES,,2022,2022,TRUE,inf,
PL direct line vRES HMV vRES 2023,PL,,direct line vRES,,HMV vRES,HMV vRES,,2023,2023,TRUE,inf,
PL direct line vRES HMV vRES 2024,PL,,direct line vRES,,HMV vRES,HMV vRES,,2024,2024,TRUE,inf,
PL distribution HMV HMV 2020,PL,,distribution HMV,,HMV,HMV,,2020,2020,TRUE,inf,
PL distribution HMV HMV 2021,PL,,distribution HMV,,HMV,HMV,,2021,2021,TRUE,inf,
PL distribution HMV HMV 2022,PL,,distribution HMV,,HMV,HMV,,2022,2022,TRUE,inf,
PL distribution HMV HMV 2023,PL,,distribution HMV,,HMV,HMV,,2023,2023,TRUE,inf,
PL distribution HMV HMV 2024,PL,,distribution HMV,,HMV,HMV,,2024,2024,TRUE,inf,
PL distribution LV LV 2020,PL,,distribution LV,,LV,LV,,2020,2020,TRUE,inf,
PL distribution LV LV 2021,PL,,distribution LV,,LV,LV,,2021,2021,TRUE,inf,
PL distribution LV LV 2022,PL,,distribution LV,,LV,LV,,2022,2022,TRUE,inf,
PL distribution LV LV 2023,PL,,distribution LV,,LV,LV,,2023,2023,TRUE,inf,
PL distribution LV LV 2024,PL,,distribution LV,,LV,LV,,2024,2024,TRUE,inf,
PL district heating biomass and biogas 2020,PL,,district heating,,biomass and biogas,biomass and biogas,,2020,2020,TRUE,2980.0,
PL district heating biomass and biogas 2021,PL,,district heating,,biomass and biogas,biomass and biogas,,2021,2021,TRUE,3270.0,
PL district heating biomass and biogas 2022,PL,,district heating,,biomass and biogas,biomass and biogas,,2022,2022,TRUE,3270.0,
PL district heating biomass and biogas 2023,PL,,district heating,,biomass and biogas,biomass and biogas,,2023,2023,TRUE,3270.0,
PL district heating hard coal 2020,PL,,district heating,,hard coal,hard coal,,2020,2020,TRUE,31230.0,
PL district heating hard coal 2021,PL,,district heating,,hard coal,hard coal,,2021,2021,TRUE,33000.0,
PL district heating hard coal 2022,PL,,district heating,,hard coal,hard coal,,2022,2022,TRUE,30190.0,
PL district heating hard coal 2023,PL,,district heating,,hard coal,hard coal,,2023,2023,TRUE,30190.0,
PL district heating natural gas 2020,PL,,district heating,,natural gas,natural gas,,2020,2020,TRUE,4190.0,
PL district heating natural gas 2021,PL,,district heating,,natural gas,natural gas,,2021,2021,TRUE,4670.0,
PL district heating natural gas 2022,PL,,district heating,,natural gas,natural gas,,2022,2022,TRUE,4650.0,
PL district heating natural gas 2023,PL,,district heating,,natural gas,natural gas,,2023,2023,TRUE,4650.0,
PL district heating other 2020,PL,,district heating,,other,other,,2020,2020,TRUE,1730.0,
PL district heating other 2021,PL,,district heating,,other,other,,2021,2021,TRUE,1950.0,
PL district heating other 2022,PL,,district heating,,other,other,,2022,2022,TRUE,1990.0,
PL district heating other 2023,PL,,district heating,,other,other,,2023,2023,TRUE,1990.0,
PL electricity HMV final use HMV 2020,PL,,electricity HMV final use,,,HMV,,2020,2020,TRUE,inf,
PL electricity HMV final use HMV 2021,PL,,electricity HMV final use,,,HMV,,2021,2021,TRUE,inf,
PL electricity HMV final use HMV 2022,PL,,electricity HMV final use,,,HMV,,2022,2022,TRUE,inf,
PL electricity HMV final use HMV 2023,PL,,electricity HMV final use,,,HMV,,2023,2023,TRUE,inf,
PL electricity HMV final use HMV 2024,PL,,electricity HMV final use,,,HMV,,2024,2024,TRUE,inf,
PL electricity LV final use LV 2020,PL,,electricity LV final use,,,LV,,2020,2020,TRUE,inf,
PL electricity LV final use LV 2021,PL,,electricity LV final use,,,LV,,2021,2021,TRUE,inf,
PL electricity LV final use LV 2022,PL,,electricity LV final use,,,LV,,2022,2022,TRUE,inf,
PL electricity LV final use LV 2023,PL,,electricity LV final use,,,LV,,2023,2023,TRUE,inf,
PL electricity LV final use LV 2024,PL,,electricity LV final use,,,LV,,2024,2024,TRUE,inf,
PL hard coal CHP industrial HMV hard coal 2020,PL,,hard coal CHP,industrial,HMV,,hard coal,2020,2020,TRUE,950.0,
PL hard coal CHP industrial HMV hard coal 2021,PL,,hard coal CHP,industrial,HMV,,hard coal,2021,2021,TRUE,960.0,
PL hard coal CHP industrial HMV hard coal 2022,PL,,hard coal CHP,industrial,HMV,,hard coal,2022,2022,TRUE,1010.0,
PL hard coal CHP industrial HMV hard coal 2023,PL,,hard coal CHP,industrial,HMV,,hard coal,2023,2023,TRUE,1030.0,
PL hard coal CHP industrial HMV hard coal 2024,PL,,hard coal CHP,industrial,HMV,,hard coal,2024,2024,TRUE,1080.0,
PL hard coal CHP public HMV hard coal 2020,PL,,hard coal CHP,public,HMV,,hard coal,2020,2020,TRUE,4450.0,
PL hard coal CHP public HMV hard coal 2021,PL,,hard coal CHP,public,HMV,,hard coal,2021,2021,TRUE,4680.0,
PL hard coal CHP public HMV hard coal 2022,PL,,hard coal CHP,public,HMV,,hard coal,2022,2022,TRUE,4120.0,
PL hard coal CHP public HMV hard coal 2023,PL,,hard coal CHP,public,HMV,,hard coal,2023,2023,TRUE,4070.0,
PL hard coal CHP public HMV hard coal 2024,PL,,hard coal CHP,public,HMV,,hard coal,2024,2024,TRUE,4100.0,
PL hard coal boiler hard coal 2020,PL,,hard coal boiler,,hard coal,,,2020,2020,TRUE,28120.0,
PL hard coal boiler hard coal 2021,PL,,hard coal boiler,,hard coal,,,2021,2021,TRUE,27010.0,
PL hard coal boiler hard coal 2022,PL,,hard coal boiler,,hard coal,,,2022,2022,TRUE,21670.0,
PL hard coal boiler hard coal 2023,PL,,hard coal boiler,,hard coal,,,2023,2023,TRUE,21670.0,
PL hard coal heat hard coal 2020,PL,,hard coal heat,,hard coal,,,2020,2020,TRUE,36910.0,
PL hard coal heat hard coal 2021,PL,,hard coal heat,,hard coal,,,2021,2021,TRUE,35630.0,
PL hard coal heat hard coal 2022,PL,,hard coal heat,,hard coal,,,2022,2022,TRUE,34210.0,
PL hard coal heat hard coal 2023,PL,,hard coal heat,,hard coal,,,2023,2023,TRUE,34210.0,
PL hard coal power SC public EHV 2020,PL,,hard coal power SC,public,EHV,,,2020,2020,TRUE,4050.0,
PL hard coal power SC public EHV 2021,PL,,hard coal power SC,public,EHV,,,2021,2021,TRUE,4050.0,
PL hard coal power SC public EHV 2022,PL,,hard coal power SC,public,EHV,,,2022,2022,TRUE,4050.0,
PL hard coal power SC public EHV 2023,PL,,hard coal power SC,public,EHV,,,2023,2023,TRUE,4050.0,
PL hard coal power SC public EHV 2024,PL,,hard coal power SC,public,EHV,,,2024,2024,TRUE,4050.0,
PL hard coal power old public EHV 2020,PL,,hard coal power old,public,EHV,,,2020,2020,TRUE,12630.0,
PL hard coal power old public EHV 2021,PL,,hard coal power old,public,EHV,,,2021,2021,TRUE,11550.0,
PL hard coal power old public EHV 2022,PL,,hard coal power old,public,EHV,,,2022,2022,TRUE,11130.0,
PL hard coal power old public EHV 2023,PL,,hard coal power old,public,EHV,,,2023,2023,TRUE,11130.0,
PL hard coal power old public EHV 2024,PL,,hard coal power old,public,EHV,,,2024,2024,TRUE,10520.0,
PL hard coal supply 2020,PL,,hard coal supply,,,,,2020,2020,TRUE,inf,
PL hard coal supply 2021,PL,,hard coal supply,,,,,2021,2021,TRUE,inf,
PL hard coal supply 2022,PL,,hard coal supply,,,,,2022,2022,TRUE,inf,
PL hard coal supply 2023,PL,,hard coal supply,,,,,2023,2023,TRUE,inf,
PL hard coal supply 2024,PL,,hard coal supply,,,,,2024,2024,TRUE,inf,
PL heat pump small AW heat pump LV 2020,PL,,heat pump small AW,,heat pump,LV,,2020,2020,TRUE,2970.0,
PL heat pump small AW heat pump LV 2021,PL,,heat pump small AW,,heat pump,LV,,2021,2021,TRUE,3690.0,
PL heat pump small AW heat pump LV 2022,PL,,heat pump small AW,,heat pump,LV,,2022,2022,TRUE,5170.0,
PL heat pump small AW heat pump LV 2023,PL,,heat pump small AW,,heat pump,LV,,2023,2023,TRUE,5170.0,
PL heat storage large tank biomass and biogas 2020,PL,,heat storage large tank,,biomass and biogas,,,2020,2020,TRUE,0.0,
PL heat storage large tank biomass and biogas 2021,PL,,heat storage large tank,,biomass and biogas,,,2021,2021,TRUE,910.0,
PL heat storage large tank biomass and biogas 2022,PL,,heat storage large tank,,biomass and biogas,,,2022,2022,TRUE,980.0,
PL heat storage large tank biomass and biogas 2023,PL,,heat storage large tank,,biomass and biogas,,,2023,2023,TRUE,980.0,
PL heat storage large tank hard coal 2020,PL,,heat storage large tank,,hard coal,,,2020,2020,TRUE,0.0,
PL heat storage large tank hard coal 2021,PL,,heat storage large tank,,hard coal,,,2021,2021,TRUE,9230.0,
PL heat storage large tank hard coal 2022,PL,,heat storage large tank,,hard coal,,,2022,2022,TRUE,9040.0,
PL heat storage large tank hard coal 2023,PL,,heat storage large tank,,hard coal,,,2023,2023,TRUE,9040.0,
