name,area,area_from,technology,qualifier,bus_qualifier,bus_from_qualifier,bus2_qualifier,build_year,retire_year,cumulative,nom,length
SE PL pomorskie electricity export DC EHV 2045,SE,PL pomorskie,electricity export DC,,,EHV,,2045,2045,TRUE,600,
SE PL pomorskie electricity export DC EHV 2050,SE,PL pomorskie,electricity export DC,,,EHV,,2050,2050,TRUE,600,
SK PL podkarpackie electricity export AC EHV 2020,SK,PL podkarpackie,electricity export AC,,,EHV,,2020,2020,TRUE,1740,
SK PL podkarpackie electricity export AC EHV 2021,SK,PL podkarpackie,electricity export AC,,,EHV,,2021,2021,TRUE,1740,
SK PL podkarpackie electricity export AC EHV 2022,SK,PL podkarpackie,electricity export AC,,,EHV,,2022,2022,TRUE,1740,
SK PL podkarpackie electricity export AC EHV 2023,SK,PL podkarpackie,electricity export AC,,,EHV,,2023,2023,TRUE,1740,
SK PL podkarpackie electricity export AC EHV 2025,SK,PL podkarpackie,electricity export AC,,,EHV,,2025,2025,TRUE,1740,
SK PL podkarpackie electricity export AC EHV 2030,SK,PL podkarpackie,electricity export AC,,,EHV,,2030,2030,TRUE,1740,
SK PL podkarpackie electricity export AC EHV 2035,SK,PL podkarpackie,electricity export AC,,,EHV,,2035,2035,TRUE,1740,
SK PL podkarpackie electricity export AC EHV 2040,SK,PL podkarpackie,electricity export AC,,,EHV,,2040,2040,TRUE,1740,
SK PL podkarpackie electricity export AC EHV 2045,SK,PL podkarpackie,electricity export AC,,,EHV,,2045,2045,TRUE,1740,
SK PL podkarpackie electricity export AC EHV 2050,SK,PL podkarpackie,electricity export AC,,,EHV,,2050,2050,TRUE,1740,
