name,area,area_from,technology,qualifier,bus_qualifier,bus_from_qualifier,bus2_qualifier,build_year,retire_year,cumulative,nom,length
PL podlaskie resistive heater large biomass and biogas HMV 2030,PL podlaskie,,resistive heater large,,biomass and biogas,HMV,,2030,,FALSE,0.7,
PL podlaskie resistive heater large biomass and biogas HMV 2035,PL podlaskie,,resistive heater large,,biomass and biogas,HMV,,2035,,FALSE,77.3,
PL podlaskie resistive heater large biomass and biogas HMV 2040,PL podlaskie,,resistive heater large,,biomass and biogas,HMV,,2040,,FALSE,0.5,
PL podlaskie resistive heater large biomass and biogas HMV 2045,PL podlaskie,,resistive heater large,,biomass and biogas,HMV,,2045,,FALSE,0.0,
PL podlaskie resistive heater large biomass and biogas HMV 2050,PL podlaskie,,resistive heater large,,biomass and biogas,HMV,,2050,,FALSE,0.0,
PL podlaskie resistive heater large hard coal HMV 2030,PL podlaskie,,resistive heater large,,hard coal,HMV,,2030,,FALSE,37.3,
PL podlaskie resistive heater large hard coal HMV 2035,PL podlaskie,,resistive heater large,,hard coal,HMV,,2035,,FALSE,0.5,
PL podlaskie resistive heater large hard coal HMV 2040,PL podlaskie,,resistive heater large,,hard coal,HMV,,2040,,FALSE,0.3,
PL podlaskie resistive heater large hard coal HMV 2045,PL podlaskie,,resistive heater large,,hard coal,HMV,,2045,,FALSE,0.0,
PL podlaskie resistive heater large hard coal HMV 2050,PL podlaskie,,resistive heater large,,hard coal,HMV,,2050,,FALSE,0.0,
PL podlaskie resistive heater large natural gas HMV 2030,PL podlaskie,,resistive heater large,,natural gas,HMV,,2030,,FALSE,0.1,
PL podlaskie resistive heater large natural gas HMV 2035,PL podlaskie,,resistive heater large,,natural gas,HMV,,2035,,FALSE,6.1,
PL podlaskie resistive heater large natural gas HMV 2040,PL podlaskie,,resistive heater large,,natural gas,HMV,,2040,,FALSE,0.4,
PL podlaskie resistive heater large natural gas HMV 2045,PL podlaskie,,resistive heater large,,natural gas,HMV,,2045,,FALSE,0.0,
PL podlaskie resistive heater large natural gas HMV 2050,PL podlaskie,,resistive heater large,,natural gas,HMV,,2050,,FALSE,0.0,
PL podlaskie resistive heater small heat pump LV 2020,PL podlaskie,,resistive heater small,,heat pump,LV,,2020,,FALSE,99.8,
PL podlaskie resistive heater small heat pump LV 2025,PL podlaskie,,resistive heater small,,heat pump,LV,,2025,,FALSE,153.9,
PL podlaskie resistive heater small heat pump LV 2030,PL podlaskie,,resistive heater small,,heat pump,LV,,2030,,FALSE,82.2,
PL podlaskie resistive heater small heat pump LV 2035,PL podlaskie,,resistive heater small,,heat pump,LV,,2035,,FALSE,169.7,
PL podlaskie resistive heater small heat pump LV 2040,PL podlaskie,,resistive heater small,,heat pump,LV,,2040,,FALSE,219.6,
PL podlaskie resistive heater small heat pump LV 2045,PL podlaskie,,resistive heater small,,heat pump,LV,,2045,,FALSE,0.0,
PL podlaskie resistive heater small heat pump LV 2050,PL podlaskie,,resistive heater small,,heat pump,LV,,2050,,FALSE,0.0,
PL podlaskie resistive heater small resistive heater LV 2020,PL podlaskie,,resistive heater small,,resistive heater,LV,,2020,2020,TRUE,131.4,
PL podlaskie resistive heater small resistive heater LV 2025,PL podlaskie,,resistive heater small,,resistive heater,LV,,2025,2025,TRUE,112.3,
PL podlaskie resistive heater small resistive heater LV 2030,PL podlaskie,,resistive heater small,,resistive heater,LV,,2030,2030,TRUE,84.0,
PL podlaskie resistive heater small resistive heater LV 2035,PL podlaskie,,resistive heater small,,resistive heater,LV,,2035,2035,TRUE,56.1,
PL podlaskie resistive heater small resistive heater LV 2040,PL podlaskie,,resistive heater small,,resistive heater,LV,,2040,2040,TRUE,28.2,
PL podlaskie solar PV ground HMV vRES 2020,PL podlaskie,,solar PV ground,,HMV vRES,,,2020,,FALSE,84.3,
PL podlaskie solar PV ground HMV vRES 2025,PL podlaskie,,solar PV ground,,HMV vRES,,,2025,,FALSE,477.9,
PL podlaskie solar PV ground HMV vRES 2030,PL podlaskie,,solar PV ground,,HMV vRES,,,2030,,FALSE,370.2,
PL podlaskie solar PV ground HMV vRES 2035,PL podlaskie,,solar PV ground,,HMV vRES,,,2035,,FALSE,390.6,
PL podlaskie solar PV ground HMV vRES 2040,PL podlaskie,,solar PV ground,,HMV vRES,,,2040,,FALSE,422.8,
PL podlaskie solar PV ground HMV vRES 2045,PL podlaskie,,solar PV ground,,HMV vRES,,,2045,,FALSE,0.0,
PL podlaskie solar PV ground HMV vRES 2050,PL podlaskie,,solar PV ground,,HMV vRES,,,2050,,FALSE,0.0,
PL podlaskie solar PV ground E HMV vRES 2030,PL podlaskie,,solar PV ground E,,HMV vRES,,,2030,,FALSE,0.3,
PL podlaskie solar PV ground E HMV vRES 2035,PL podlaskie,,solar PV ground E,,HMV vRES,,,2035,,FALSE,0.1,
PL podlaskie solar PV ground E HMV vRES 2040,PL podlaskie,,solar PV ground E,,HMV vRES,,,2040,,FALSE,0.1,
PL podlaskie solar PV ground E HMV vRES 2045,PL podlaskie,,solar PV ground E,,HMV vRES,,,2045,,FALSE,0.0,
PL podlaskie solar PV ground E HMV vRES 2050,PL podlaskie,,solar PV ground E,,HMV vRES,,,2050,,FALSE,0.0,
PL podlaskie solar PV ground W HMV vRES 2030,PL podlaskie,,solar PV ground W,,HMV vRES,,,2030,,FALSE,0.2,
PL podlaskie solar PV ground W HMV vRES 2035,PL podlaskie,,solar PV ground W,,HMV vRES,,,2035,,FALSE,0.1,
PL podlaskie solar PV ground W HMV vRES 2040,PL podlaskie,,solar PV ground W,,HMV vRES,,,2040,,FALSE,0.0,
PL podlaskie solar PV ground W HMV vRES 2045,PL podlaskie,,solar PV ground W,,HMV vRES,,,2045,,FALSE,0.0,
PL podlaskie solar PV ground W HMV vRES 2050,PL podlaskie,,solar PV ground W,,HMV vRES,,,2050,,FALSE,0.0,
PL podlaskie solar PV roof LV 2020,PL podlaskie,,solar PV roof,,LV,,,2020,,FALSE,57.1,
PL podlaskie solar PV roof LV 2025,PL podlaskie,,solar PV roof,,LV,,,2025,,FALSE,231.9,
PL podlaskie solar PV roof LV 2030,PL podlaskie,,solar PV roof,,LV,,,2030,,FALSE,46.5,
PL podlaskie solar PV roof LV 2035,PL podlaskie,,solar PV roof,,LV,,,2035,,FALSE,54.9,
PL podlaskie solar PV roof LV 2040,PL podlaskie,,solar PV roof,,LV,,,2040,,FALSE,63.9,
PL podlaskie solar PV roof LV 2045,PL podlaskie,,solar PV roof,,LV,,,2045,,FALSE,0.0,
PL podlaskie solar PV roof LV 2050,PL podlaskie,,solar PV roof,,LV,,,2050,,FALSE,0.0,
PL podlaskie space heating final use 2020,PL podlaskie,,space heating final use,,,,,2020,2020,TRUE,inf,
PL podlaskie space heating final use 2025,PL podlaskie,,space heating final use,,,,,2025,2025,TRUE,inf,
PL podlaskie space heating final use 2030,PL podlaskie,,space heating final use,,,,,2030,2030,TRUE,inf,
PL podlaskie space heating final use 2035,PL podlaskie,,space heating final use,,,,,2035,2035,TRUE,inf,
PL podlaskie space heating final use 2040,PL podlaskie,,space heating final use,,,,,2040,2040,TRUE,inf,
PL podlaskie space heating final use 2045,PL podlaskie,,space heating final use,,,,,2045,2045,TRUE,inf,
PL podlaskie space heating final use 2050,PL podlaskie,,space heating final use,,,,,2050,2050,TRUE,inf,
PL podlaskie transformation EHV-HMV HMV EHV 2020,PL podlaskie,,transformation EHV-HMV,,HMV,EHV,,2020,2020,TRUE,inf,
PL podlaskie transformation EHV-HMV HMV EHV 2025,PL podlaskie,,transformation EHV-HMV,,HMV,EHV,,2025,2025,TRUE,690.8,
PL podlaskie transformation EHV-HMV HMV EHV 2030,PL podlaskie,,transformation EHV-HMV,,HMV,EHV,,2030,2030,TRUE,604.0,
PL podlaskie transformation EHV-HMV HMV EHV 2035,PL podlaskie,,transformation EHV-HMV,,HMV,EHV,,2035,2035,TRUE,518.0,
PL podlaskie transformation EHV-HMV HMV EHV 2040,PL podlaskie,,transformation EHV-HMV,,HMV,EHV,,2040,2040,TRUE,432.0,
PL podlaskie transformation EHV-HMV HMV EHV 2045,PL podlaskie,,transformation EHV-HMV,,HMV,EHV,,2045,2045,TRUE,345.0,
PL podlaskie transformation EHV-HMV HMV EHV 2050,PL podlaskie,,transformation EHV-HMV,,HMV,EHV,,2050,2050,TRUE,259.0,
PL podlaskie transformation EHV-HMV HMV EHV new 2030,PL podlaskie,,transformation EHV-HMV,,HMV,EHV,,2030,,FALSE,2.1,
PL podlaskie transformation EHV-HMV HMV EHV new 2035,PL podlaskie,,transformation EHV-HMV,,HMV,EHV,,2035,,FALSE,118.8,
PL podlaskie transformation EHV-HMV HMV EHV new 2040,PL podlaskie,,transformation EHV-HMV,,HMV,EHV,,2040,,FALSE,115.6,
PL podlaskie transformation EHV-HMV HMV EHV new 2045,PL podlaskie,,transformation EHV-HMV,,HMV,EHV,,2045,,FALSE,,
PL podlaskie transformation EHV-HMV HMV EHV new 2050,PL podlaskie,,transformation EHV-HMV,,HMV,EHV,,2050,,FALSE,,
PL podlaskie transformation HMV-EHV EHV HMV 2020,PL podlaskie,,transformation HMV-EHV,,EHV,HMV,,2020,2020,TRUE,inf,
PL podlaskie transformation HMV-EHV EHV HMV 2025,PL podlaskie,,transformation HMV-EHV,,EHV,HMV,,2025,2025,TRUE,690.8,
PL podlaskie transformation HMV-EHV EHV HMV 2030,PL podlaskie,,transformation HMV-EHV,,EHV,HMV,,2030,2030,TRUE,604.0,
PL podlaskie transformation HMV-EHV EHV HMV 2035,PL podlaskie,,transformation HMV-EHV,,EHV,HMV,,2035,2035,TRUE,518.0,
PL podlaskie transformation HMV-EHV EHV HMV 2040,PL podlaskie,,transformation HMV-EHV,,EHV,HMV,,2040,2040,TRUE,432.0,
PL podlaskie transformation HMV-EHV EHV HMV 2045,PL podlaskie,,transformation HMV-EHV,,EHV,HMV,,2045,2045,TRUE,345.0,
PL podlaskie transformation HMV-EHV EHV HMV 2050,PL podlaskie,,transformation HMV-EHV,,EHV,HMV,,2050,2050,TRUE,259.0,
PL podlaskie transformation HMV-EHV EHV HMV new 2030,PL podlaskie,,transformation HMV-EHV,,EHV,HMV,,2030,,FALSE,2.1,
PL podlaskie transformation HMV-EHV EHV HMV new 2035,PL podlaskie,,transformation HMV-EHV,,EHV,HMV,,2035,,FALSE,118.8,
PL podlaskie transformation HMV-EHV EHV HMV new 2040,PL podlaskie,,transformation HMV-EHV,,EHV,HMV,,2040,,FALSE,115.6,
PL podlaskie transformation HMV-EHV EHV HMV new 2045,PL podlaskie,,transformation HMV-EHV,,EHV,HMV,,2045,,FALSE,,
PL podlaskie transformation HMV-EHV EHV HMV new 2050,PL podlaskie,,transformation HMV-EHV,,EHV,HMV,,2050,,FALSE,,
PL podlaskie transformation HMV-LV LV HMV 2020,PL podlaskie,,transformation HMV-LV,,LV,HMV,,2020,2020,TRUE,inf,
PL podlaskie transformation HMV-LV LV HMV 2025,PL podlaskie,,transformation HMV-LV,,LV,HMV,,2025,2025,TRUE,522.1,
PL podlaskie transformation HMV-LV LV HMV 2030,PL podlaskie,,transformation HMV-LV,,LV,HMV,,2030,2030,TRUE,457.0,
PL podlaskie transformation HMV-LV LV HMV 2035,PL podlaskie,,transformation HMV-LV,,LV,HMV,,2035,2035,TRUE,392.0,
PL podlaskie transformation HMV-LV LV HMV 2040,PL podlaskie,,transformation HMV-LV,,LV,HMV,,2040,2040,TRUE,326.0,
PL podlaskie transformation HMV-LV LV HMV 2045,PL podlaskie,,transformation HMV-LV,,LV,HMV,,2045,2045,TRUE,261.0,
PL podlaskie transformation HMV-LV LV HMV 2050,PL podlaskie,,transformation HMV-LV,,LV,HMV,,2050,2050,TRUE,196.0,
PL podlaskie transformation HMV-LV LV HMV new 2030,PL podlaskie,,transformation HMV-LV,,LV,HMV,,2030,,FALSE,91.5,
PL podlaskie transformation HMV-LV LV HMV new 2035,PL podlaskie,,transformation HMV-LV,,LV,HMV,,2035,,FALSE,148.4,
PL podlaskie transformation HMV-LV LV HMV new 2040,PL podlaskie,,transformation HMV-LV,,LV,HMV,,2040,,FALSE,132.0,
PL podlaskie transformation HMV-LV LV HMV new 2045,PL podlaskie,,transformation HMV-LV,,LV,HMV,,2045,,FALSE,,
PL podlaskie transformation HMV-LV LV HMV new 2050,PL podlaskie,,transformation HMV-LV,,LV,HMV,,2050,,FALSE,,
PL podlaskie transformation LV-HMV HMV LV 2020,PL podlaskie,,transformation LV-HMV,,HMV,LV,,2020,2020,TRUE,inf,
PL podlaskie transformation LV-HMV HMV LV 2025,PL podlaskie,,transformation LV-HMV,,HMV,LV,,2025,2025,TRUE,522.1,
PL podlaskie transformation LV-HMV HMV LV 2030,PL podlaskie,,transformation LV-HMV,,HMV,LV,,2030,2030,TRUE,457.0,
PL podlaskie transformation LV-HMV HMV LV 2035,PL podlaskie,,transformation LV-HMV,,HMV,LV,,2035,2035,TRUE,392.0,
PL podlaskie transformation LV-HMV HMV LV 2040,PL podlaskie,,transformation LV-HMV,,HMV,LV,,2040,2040,TRUE,326.0,
PL podlaskie transformation LV-HMV HMV LV 2045,PL podlaskie,,transformation LV-HMV,,HMV,LV,,2045,2045,TRUE,261.0,
PL podlaskie transformation LV-HMV HMV LV 2050,PL podlaskie,,transformation LV-HMV,,HMV,LV,,2050,2050,TRUE,196.0,
PL podlaskie transformation LV-HMV HMV LV new 2030,PL podlaskie,,transformation LV-HMV,,HMV,LV,,2030,,FALSE,91.5,
PL podlaskie transformation LV-HMV HMV LV new 2035,PL podlaskie,,transformation LV-HMV,,HMV,LV,,2035,,FALSE,148.4,
PL podlaskie transformation LV-HMV HMV LV new 2040,PL podlaskie,,transformation LV-HMV,,HMV,LV,,2040,,FALSE,132.0,
PL podlaskie transformation LV-HMV HMV LV new 2045,PL podlaskie,,transformation LV-HMV,,HMV,LV,,2045,,FALSE,,
PL podlaskie transformation LV-HMV HMV LV new 2050,PL podlaskie,,transformation LV-HMV,,HMV,LV,,2050,,FALSE,,
PL podlaskie water heating final use 2020,PL podlaskie,,water heating final use,,,,,2020,2020,TRUE,inf,
PL podlaskie water heating final use 2025,PL podlaskie,,water heating final use,,,,,2025,2025,TRUE,inf,
PL podlaskie water heating final use 2030,PL podlaskie,,water heating final use,,,,,2030,2030,TRUE,inf,
PL podlaskie water heating final use 2035,PL podlaskie,,water heating final use,,,,,2035,2035,TRUE,inf,
PL podlaskie water heating final use 2040,PL podlaskie,,water heating final use,,,,,2040,2040,TRUE,inf,
PL podlaskie water heating final use 2045,PL podlaskie,,water heating final use,,,,,2045,2045,TRUE,inf,
PL podlaskie water heating final use 2050,PL podlaskie,,water heating final use,,,,,2050,2050,TRUE,inf,
PL podlaskie wind onshore HMV vRES 2025,PL podlaskie,,wind onshore,,HMV vRES,,,2025,,FALSE,104.5,
PL podlaskie wind onshore HMV vRES 2030,PL podlaskie,,wind onshore,,HMV vRES,,,2030,,FALSE,468.6,
PL podlaskie wind onshore HMV vRES 2035,PL podlaskie,,wind onshore,,HMV vRES,,,2035,,FALSE,496.3,
PL podlaskie wind onshore HMV vRES 2040,PL podlaskie,,wind onshore,,HMV vRES,,,2040,,FALSE,519.8,
PL podlaskie wind onshore HMV vRES 2045,PL podlaskie,,wind onshore,,HMV vRES,,,2045,,FALSE,0.0,
PL podlaskie wind onshore HMV vRES 2050,PL podlaskie,,wind onshore,,HMV vRES,,,2050,,FALSE,0.0,
PL podlaskie wind onshore old HMV vRES 2020,PL podlaskie,,wind onshore old,,HMV vRES,,,2020,2020,TRUE,199.1,
PL podlaskie wind onshore old HMV vRES 2025,PL podlaskie,,wind onshore old,,HMV vRES,,,2025,2025,TRUE,195.3,
PL podlaskie wind onshore old HMV vRES 2030,PL podlaskie,,wind onshore old,,HMV vRES,,,2030,2030,TRUE,161.3,
PL podlaskie wind onshore old HMV vRES 2035,PL podlaskie,,wind onshore old,,HMV vRES,,,2035,2035,TRUE,55.2,
PL podlaskie PL warmińsko-mazurskie transmission line AC EHV 2025,PL podlaskie,PL warmińsko-mazurskie,transmission line AC,,EHV,EHV,,2025,2025,TRUE,3470.0,156.6
PL podlaskie PL warmińsko-mazurskie transmission line AC EHV 2030,PL podlaskie,PL warmińsko-mazurskie,transmission line AC,,EHV,EHV,,2030,2030,TRUE,3040.0,156.6
PL podlaskie PL warmińsko-mazurskie transmission line AC EHV 2035,PL podlaskie,PL warmińsko-mazurskie,transmission line AC,,EHV,EHV,,2035,2035,TRUE,2600.0,156.6
PL podlaskie PL warmińsko-mazurskie transmission line AC EHV 2040,PL podlaskie,PL warmińsko-mazurskie,transmission line AC,,EHV,EHV,,2040,2040,TRUE,2170.0,156.6
PL podlaskie PL warmińsko-mazurskie transmission line AC EHV 2045,PL podlaskie,PL warmińsko-mazurskie,transmission line AC,,EHV,EHV,,2045,2045,TRUE,1740.0,156.6
PL podlaskie PL warmińsko-mazurskie transmission line AC EHV 2050,PL podlaskie,PL warmińsko-mazurskie,transmission line AC,,EHV,EHV,,2050,2050,TRUE,1300.0,156.6
PL podlaskie PL warmińsko-mazurskie transmission line AC EHV new 2030,PL podlaskie,PL warmińsko-mazurskie,transmission line AC,,EHV,EHV,,2030,,FALSE,2.4,156.6
PL podlaskie PL warmińsko-mazurskie transmission line AC EHV new 2035,PL podlaskie,PL warmińsko-mazurskie,transmission line AC,,EHV,EHV,,2035,,FALSE,2.0,156.6
PL podlaskie PL warmińsko-mazurskie transmission line AC EHV new 2040,PL podlaskie,PL warmińsko-mazurskie,transmission line AC,,EHV,EHV,,2040,,FALSE,1.9,156.6
PL podlaskie PL warmińsko-mazurskie transmission line AC EHV new 2045,PL podlaskie,PL warmińsko-mazurskie,transmission line AC,,EHV,EHV,,2045,,FALSE,0.0,156.6
PL podlaskie PL warmińsko-mazurskie transmission line AC EHV new 2050,PL podlaskie,PL warmińsko-mazurskie,transmission line AC,,EHV,EHV,,2050,,FALSE,0.0,156.6
PL pomorskie BEV BEV 2020,PL pomorskie,,BEV,,BEV,,,2020,,FALSE,6.7,
PL pomorskie BEV BEV 2025,PL pomorskie,,BEV,,BEV,,,2025,,FALSE,104.4,
PL pomorskie BEV BEV 2030,PL pomorskie,,BEV,,BEV,,,2030,,FALSE,523.7,
PL pomorskie BEV BEV 2035,PL pomorskie,,BEV,,BEV,,,2035,,FALSE,1380.8,
PL pomorskie BEV BEV 2040,PL pomorskie,,BEV,,BEV,,,2040,,FALSE,3090.2,
PL pomorskie BEV BEV 2045,PL pomorskie,,BEV,,BEV,,,2045,,FALSE,0.0,
PL pomorskie BEV BEV 2050,PL pomorskie,,BEV,,BEV,,,2050,,FALSE,0.0,
PL pomorskie BEV V2G LV 2020,PL pomorskie,,BEV V2G,,LV,,,2020,,FALSE,7.2,
PL pomorskie BEV V2G LV 2025,PL pomorskie,,BEV V2G,,LV,,,2025,,FALSE,115.4,
PL pomorskie BEV V2G LV 2030,PL pomorskie,,BEV V2G,,LV,,,2030,,FALSE,0.0,
PL pomorskie BEV V2G LV 2035,PL pomorskie,,BEV V2G,,LV,,,2035,,FALSE,0.0,
PL pomorskie BEV V2G LV 2040,PL pomorskie,,BEV V2G,,LV,,,2040,,FALSE,0.0,
PL pomorskie BEV V2G LV 2045,PL pomorskie,,BEV V2G,,LV,,,2045,,FALSE,0.0,
PL pomorskie BEV V2G LV 2050,PL pomorskie,,BEV V2G,,LV,,,2050,,FALSE,0.0,
PL pomorskie BEV battery 2020,PL pomorskie,,BEV battery,,,,,2020,,FALSE,31.9,
PL pomorskie BEV battery 2025,PL pomorskie,,BEV battery,,,,,2025,,FALSE,410.8,
PL pomorskie BEV battery 2030,PL pomorskie,,BEV battery,,,,,2030,,FALSE,2304.2,
PL pomorskie BEV battery 2035,PL pomorskie,,BEV battery,,,,,2035,,FALSE,6075.7,
PL pomorskie BEV battery 2040,PL pomorskie,,BEV battery,,,,,2040,,FALSE,13596.8,
PL pomorskie BEV battery 2045,PL pomorskie,,BEV battery,,,,,2045,,FALSE,0.0,
PL pomorskie BEV battery 2050,PL pomorskie,,BEV battery,,,,,2050,,FALSE,0.0,
PL pomorskie BEV charger LV 2020,PL pomorskie,,BEV charger,,,LV,,2020,,FALSE,6.7,
PL pomorskie BEV charger LV 2025,PL pomorskie,,BEV charger,,,LV,,2025,,FALSE,103.0,
PL pomorskie BEV charger LV 2030,PL pomorskie,,BEV charger,,,LV,,2030,,FALSE,518.4,
PL pomorskie BEV charger LV 2035,PL pomorskie,,BEV charger,,,LV,,2035,,FALSE,1367.0,
PL pomorskie BEV charger LV 2040,PL pomorskie,,BEV charger,,,LV,,2040,,FALSE,3059.3,
PL pomorskie BEV charger LV 2045,PL pomorskie,,BEV charger,,,LV,,2045,,FALSE,0.0,
PL pomorskie BEV charger LV 2050,PL pomorskie,,BEV charger,,,LV,,2050,,FALSE,0.0,
PL pomorskie ICE vehicle ICE vehicle 2020,PL pomorskie,,ICE vehicle,,ICE vehicle,,,2020,2020,TRUE,14104.3,
PL pomorskie ICE vehicle ICE vehicle 2025,PL pomorskie,,ICE vehicle,,ICE vehicle,,,2025,2025,TRUE,14724.3,
PL pomorskie ICE vehicle ICE vehicle 2030,PL pomorskie,,ICE vehicle,,ICE vehicle,,,2030,2030,TRUE,11043.1,
PL pomorskie ICE vehicle ICE vehicle 2035,PL pomorskie,,ICE vehicle,,ICE vehicle,,,2035,2035,TRUE,7362.5,
PL pomorskie ICE vehicle ICE vehicle 2040,PL pomorskie,,ICE vehicle,,ICE vehicle,,,2040,2040,TRUE,3681.2,
PL pomorskie ICE vehicle ICE vehicle new 2020,PL pomorskie,,ICE vehicle,,ICE vehicle,,,2020,,FALSE,0.0,
PL pomorskie ICE vehicle ICE vehicle new 2025,PL pomorskie,,ICE vehicle,,ICE vehicle,,,2025,,FALSE,382.4,
PL pomorskie ICE vehicle ICE vehicle new 2030,PL pomorskie,,ICE vehicle,,ICE vehicle,,,2030,,FALSE,4516.2,
PL pomorskie ICE vehicle ICE vehicle new 2035,PL pomorskie,,ICE vehicle,,ICE vehicle,,,2035,,FALSE,2571.5,
PL pomorskie ICE vehicle ICE vehicle new 2040,PL pomorskie,,ICE vehicle,,ICE vehicle,,,2040,,FALSE,0.0,
PL pomorskie ICE vehicle ICE vehicle new 2045,PL pomorskie,,ICE vehicle,,ICE vehicle,,,2045,,FALSE,0.0,
PL pomorskie ICE vehicle ICE vehicle new 2050,PL pomorskie,,ICE vehicle,,ICE vehicle,,,2050,,FALSE,0.0,
PL pomorskie ICE vehicle fuel supply 2020,PL pomorskie,,ICE vehicle fuel supply,,,,,2020,2020,TRUE,inf,
PL pomorskie ICE vehicle fuel supply 2025,PL pomorskie,,ICE vehicle fuel supply,,,,,2025,2025,TRUE,inf,
PL pomorskie ICE vehicle fuel supply 2030,PL pomorskie,,ICE vehicle fuel supply,,,,,2030,2030,TRUE,inf,
PL pomorskie ICE vehicle fuel supply 2035,PL pomorskie,,ICE vehicle fuel supply,,,,,2035,2035,TRUE,inf,
PL pomorskie ICE vehicle fuel supply 2040,PL pomorskie,,ICE vehicle fuel supply,,,,,2040,2040,TRUE,inf,
PL pomorskie ICE vehicle fuel supply 2045,PL pomorskie,,ICE vehicle fuel supply,,,,,2045,2045,TRUE,inf,
PL pomorskie ICE vehicle fuel supply 2050,PL pomorskie,,ICE vehicle fuel supply,,,,,2050,2050,TRUE,inf,
PL pomorskie battery large charger HMV 2025,PL pomorskie,,battery large charger,,HMV,HMV,,2025,,FALSE,14.1,
PL pomorskie battery large charger HMV 2030,PL pomorskie,,battery large charger,,HMV,HMV,,2030,,FALSE,1.2,
PL pomorskie battery large charger HMV 2035,PL pomorskie,,battery large charger,,HMV,HMV,,2035,,FALSE,0.6,
PL pomorskie battery large charger HMV 2040,PL pomorskie,,battery large charger,,HMV,HMV,,2040,,FALSE,0.4,
PL pomorskie battery large charger HMV 2045,PL pomorskie,,battery large charger,,HMV,HMV,,2045,,FALSE,0.0,
PL pomorskie battery large charger HMV 2050,PL pomorskie,,battery large charger,,HMV,HMV,,2050,,FALSE,0.0,
PL pomorskie battery large charger HMV vRES 2030,PL pomorskie,,battery large charger,,HMV vRES,HMV vRES,,2030,,FALSE,79.1,
PL pomorskie battery large charger HMV vRES 2035,PL pomorskie,,battery large charger,,HMV vRES,HMV vRES,,2035,,FALSE,138.3,
PL pomorskie battery large charger HMV vRES 2040,PL pomorskie,,battery large charger,,HMV vRES,HMV vRES,,2040,,FALSE,431.7,
PL pomorskie battery large charger HMV vRES 2045,PL pomorskie,,battery large charger,,HMV vRES,HMV vRES,,2045,,FALSE,0.0,
PL pomorskie battery large charger HMV vRES 2050,PL pomorskie,,battery large charger,,HMV vRES,HMV vRES,,2050,,FALSE,0.0,
PL pomorskie battery large power HMV 2025,PL pomorskie,,battery large power,,HMV,HMV,,2025,,FALSE,15.3,
PL pomorskie battery large power HMV 2030,PL pomorskie,,battery large power,,HMV,HMV,,2030,,FALSE,1.3,
PL pomorskie battery large power HMV 2035,PL pomorskie,,battery large power,,HMV,HMV,,2035,,FALSE,0.7,
PL pomorskie battery large power HMV 2040,PL pomorskie,,battery large power,,HMV,HMV,,2040,,FALSE,0.5,
PL pomorskie battery large power HMV 2045,PL pomorskie,,battery large power,,HMV,HMV,,2045,,FALSE,0.0,
PL pomorskie battery large power HMV 2050,PL pomorskie,,battery large power,,HMV,HMV,,2050,,FALSE,0.0,
PL pomorskie battery large power HMV vRES 2030,PL pomorskie,,battery large power,,HMV vRES,HMV vRES,,2030,,FALSE,87.8,
PL pomorskie battery large power HMV vRES 2035,PL pomorskie,,battery large power,,HMV vRES,HMV vRES,,2035,,FALSE,153.7,
PL pomorskie battery large power HMV vRES 2040,PL pomorskie,,battery large power,,HMV vRES,HMV vRES,,2040,,FALSE,479.7,
PL pomorskie battery large power HMV vRES 2045,PL pomorskie,,battery large power,,HMV vRES,HMV vRES,,2045,,FALSE,0.0,
PL pomorskie battery large power HMV vRES 2050,PL pomorskie,,battery large power,,HMV vRES,HMV vRES,,2050,,FALSE,0.0,
PL pomorskie battery large storage HMV 2025,PL pomorskie,,battery large storage,,HMV,,,2025,,FALSE,61.1,
PL pomorskie battery large storage HMV 2030,PL pomorskie,,battery large storage,,HMV,,,2030,,FALSE,5.3,
PL pomorskie battery large storage HMV 2035,PL pomorskie,,battery large storage,,HMV,,,2035,,FALSE,3.5,
PL pomorskie battery large storage HMV 2040,PL pomorskie,,battery large storage,,HMV,,,2040,,FALSE,2.5,
PL pomorskie battery large storage HMV 2045,PL pomorskie,,battery large storage,,HMV,,,2045,,FALSE,0.0,
PL pomorskie battery large storage HMV 2050,PL pomorskie,,battery large storage,,HMV,,,2050,,FALSE,0.0,
PL pomorskie battery large storage HMV vRES 2030,PL pomorskie,,battery large storage,,HMV vRES,,,2030,,FALSE,473.9,
PL pomorskie battery large storage HMV vRES 2035,PL pomorskie,,battery large storage,,HMV vRES,,,2035,,FALSE,1047.6,
PL pomorskie battery large storage HMV vRES 2040,PL pomorskie,,battery large storage,,HMV vRES,,,2040,,FALSE,4399.0,
PL pomorskie battery large storage HMV vRES 2045,PL pomorskie,,battery large storage,,HMV vRES,,,2045,,FALSE,0.0,
PL pomorskie battery large storage HMV vRES 2050,PL pomorskie,,battery large storage,,HMV vRES,,,2050,,FALSE,0.0,
PL pomorskie biogas CHP industrial HMV biomass and biogas 2020,PL pomorskie,,biogas CHP,industrial,HMV,,biomass and biogas,2020,2020,TRUE,9.7,
PL pomorskie biogas CHP industrial HMV biomass and biogas 2025,PL pomorskie,,biogas CHP,industrial,HMV,,biomass and biogas,2025,2025,TRUE,11.3,
PL pomorskie biogas CHP industrial HMV biomass and biogas 2030,PL pomorskie,,biogas CHP,industrial,HMV,,biomass and biogas,2030,2030,TRUE,9.7,
