hour,DE,LT,PL,PL pomorskie,PL zachodniopomorskie,SE
2015-08-22 16:00:00,0.48,0.435,0.416,0.416,0.801,0.193
2015-08-22 17:00:00,0.514,0.465,0.455,0.455,0.846,0.232
2015-08-22 18:00:00,0.565,0.501,0.475,0.475,0.847,0.267
2015-08-22 19:00:00,0.649,0.601,0.469,0.469,0.789,0.299
2015-08-22 20:00:00,0.754,0.716,0.44,0.44,0.717,0.318
2015-08-22 21:00:00,0.825,0.745,0.416,0.416,0.682,0.335
2015-08-22 22:00:00,0.861,0.737,0.348,0.348,0.756,0.351
2015-08-22 23:00:00,0.895,0.875,0.312,0.312,0.592,0.389
2015-08-23 00:00:00,0.872,0.856,0.294,0.294,0.443,0.348
2015-08-23 01:00:00,0.843,0.825,0.269,0.269,0.349,0.326
2015-08-23 02:00:00,0.817,0.74,0.209,0.209,0.316,0.329
2015-08-23 03:00:00,0.795,0.588,0.166,0.166,0.254,0.337
2015-08-23 04:00:00,0.798,0.424,0.178,0.178,0.188,0.33
2015-08-23 05:00:00,0.814,0.331,0.212,0.212,0.141,0.332
2015-08-23 06:00:00,0.827,0.271,0.232,0.232,0.13,0.339
2015-08-23 07:00:00,0.829,0.251,0.231,0.231,0.124,0.331
2015-08-23 08:00:00,0.833,0.239,0.233,0.233,0.119,0.33
2015-08-23 09:00:00,0.839,0.233,0.252,0.252,0.126,0.348
2015-08-23 10:00:00,0.858,0.225,0.302,0.302,0.061,0.368
2015-08-23 11:00:00,0.876,0.251,0.428,0.428,0.091,0.394
2015-08-23 12:00:00,0.885,0.254,0.606,0.606,0.235,0.425
2015-08-23 13:00:00,0.891,0.246,0.68,0.68,0.523,0.455
2015-08-23 14:00:00,0.903,0.246,0.701,0.701,0.783,0.483
2015-08-23 15:00:00,0.911,0.24,0.773,0.773,0.742,0.503
2015-08-23 16:00:00,0.916,0.247,0.739,0.739,0.796,0.525
2015-08-23 17:00:00,0.923,0.24,0.736,0.736,0.835,0.55
2015-08-23 18:00:00,0.925,0.299,0.7,0.7,0.602,0.577
2015-08-23 19:00:00,0.93,0.382,0.77,0.77,0.734,0.586
2015-08-23 20:00:00,0.93,0.496,0.842,0.842,0.91,0.611
2015-08-23 21:00:00,0.926,0.575,0.865,0.865,0.945,0.62
2015-08-23 22:00:00,0.932,0.643,0.961,0.961,0.967,0.627
2015-08-23 23:00:00,0.937,0.928,0.941,0.941,0.973,0.661
2015-08-24 00:00:00,0.944,0.925,0.88,0.88,0.867,0.667
2015-08-24 01:00:00,0.935,0.905,0.838,0.838,0.73,0.641
2015-08-24 02:00:00,0.915,0.885,0.823,0.823,0.743,0.623
2015-08-24 03:00:00,0.895,0.832,0.849,0.849,0.773,0.575
2015-08-24 04:00:00,0.879,0.673,0.855,0.855,0.796,0.532
2015-08-24 05:00:00,0.869,0.595,0.83,0.83,0.822,0.543
2015-08-24 06:00:00,0.849,0.698,0.83,0.83,0.865,0.548
2015-08-24 07:00:00,0.816,0.783,0.797,0.797,0.865,0.554
2015-08-24 08:00:00,0.783,0.765,0.728,0.728,0.834,0.571
2015-08-24 09:00:00,0.759,0.735,0.693,0.693,0.797,0.599
2015-08-24 10:00:00,0.724,0.716,0.808,0.808,0.521,0.601
2015-08-24 11:00:00,0.601,0.821,0.824,0.824,0.636,0.598
2015-08-24 12:00:00,0.624,0.842,0.761,0.761,0.66,0.649
2015-08-24 13:00:00,0.607,0.844,0.737,0.737,0.653,0.679
2015-08-24 14:00:00,0.55,0.843,0.729,0.729,0.72,0.698
2015-08-24 15:00:00,0.515,0.848,0.679,0.679,0.744,0.679
2015-08-24 16:00:00,0.527,0.785,0.553,0.553,0.764,0.66
2015-08-24 17:00:00,0.507,0.858,0.432,0.432,0.708,0.638
2015-08-24 18:00:00,0.482,0.878,0.375,0.375,0.705,0.613
2015-08-24 19:00:00,0.538,0.906,0.467,0.467,0.784,0.567
2015-08-24 20:00:00,0.687,0.912,0.686,0.686,0.832,0.553
2015-08-24 21:00:00,0.81,0.893,0.81,0.81,0.868,0.561
2015-08-24 22:00:00,0.828,0.854,0.873,0.873,0.914,0.595
2015-08-24 23:00:00,0.793,0.781,0.855,0.855,0.886,0.682
2015-08-25 00:00:00,0.807,0.835,0.853,0.853,0.888,0.668
2015-08-25 01:00:00,0.784,0.86,0.871,0.871,0.903,0.609
2015-08-25 02:00:00,0.728,0.874,0.859,0.859,0.873,0.574
2015-08-25 03:00:00,0.67,0.878,0.817,0.817,0.698,0.567
2015-08-25 04:00:00,0.6,0.867,0.789,0.789,0.66,0.549
2015-08-25 05:00:00,0.518,0.864,0.815,0.815,0.618,0.55
2015-08-25 06:00:00,0.465,0.851,0.773,0.773,0.53,0.597
2015-08-25 07:00:00,0.513,0.862,0.59,0.59,0.649,0.631
2015-08-25 08:00:00,0.583,0.894,0.387,0.387,0.617,0.613
2015-08-25 09:00:00,0.7,0.873,0.455,0.455,0.631,0.506
2015-08-25 10:00:00,0.87,0.795,0.862,0.862,0.61,0.524
2015-08-25 11:00:00,0.902,0.73,0.787,0.787,0.605,0.62
2015-08-25 12:00:00,0.904,0.64,0.401,0.401,0.754,0.656
2015-08-25 13:00:00,0.913,0.585,0.37,0.37,0.774,0.552
2015-08-25 14:00:00,0.926,0.563,0.481,0.481,0.763,0.58
2015-08-25 15:00:00,0.932,0.466,0.499,0.499,0.734,0.673
2015-08-25 16:00:00,0.933,0.505,0.602,0.602,0.733,0.716
2015-08-25 17:00:00,0.925,0.628,0.577,0.577,0.706,0.719
2015-08-25 18:00:00,0.916,0.585,0.544,0.544,0.733,0.694
2015-08-25 19:00:00,0.916,0.417,0.661,0.661,0.764,0.678
2015-08-25 20:00:00,0.908,0.406,0.784,0.784,0.697,0.744
2015-08-25 21:00:00,0.878,0.434,0.842,0.842,0.472,0.792
2015-08-25 22:00:00,0.853,0.462,0.798,0.798,0.464,0.791
2015-08-25 23:00:00,0.91,0.769,0.713,0.713,0.443,0.8
2015-08-26 00:00:00,0.893,0.764,0.556,0.556,0.25,0.736
2015-08-26 01:00:00,0.88,0.681,0.436,0.436,0.156,0.619
2015-08-26 02:00:00,0.878,0.66,0.297,0.297,0.176,0.52
2015-08-26 03:00:00,0.848,0.629,0.23,0.23,0.22,0.399
2015-08-26 04:00:00,0.792,0.476,0.184,0.184,0.32,0.329
2015-08-26 05:00:00,0.828,0.3,0.164,0.164,0.43,0.311
2015-08-26 06:00:00,0.892,0.224,0.186,0.186,0.511,0.316
2015-08-26 07:00:00,0.889,0.139,0.241,0.241,0.558,0.373
2015-08-26 08:00:00,0.865,0.109,0.298,0.298,0.562,0.427
2015-08-26 09:00:00,0.861,0.162,0.342,0.342,0.606,0.495
2015-08-26 10:00:00,0.881,0.242,0.238,0.238,0.599,0.565
2015-08-26 11:00:00,0.898,0.244,0.262,0.262,0.629,0.431
2015-08-26 12:00:00,0.891,0.29,0.25,0.25,0.545,0.435
2015-08-26 13:00:00,0.878,0.255,0.206,0.206,0.457,0.452
2015-08-26 14:00:00,0.866,0.21,0.168,0.168,0.352,0.49
2015-08-26 15:00:00,0.854,0.146,0.126,0.126,0.314,0.516
2015-08-26 16:00:00,0.85,0.13,0.073,0.073,0.285,0.466
2015-08-26 17:00:00,0.846,0.141,0.033,0.033,0.248,0.37
2015-08-26 18:00:00,0.838,0.192,0.017,0.017,0.214,0.346
2015-08-26 19:00:00,0.812,0.237,0.002,0.002,0.223,0.333
2015-08-26 20:00:00,0.763,0.265,0.008,0.008,0.308,0.314
2015-08-26 21:00:00,0.742,0.252,0.036,0.036,0.449,0.318
2015-08-26 22:00:00,0.761,0.178,0.15,0.15,0.754,0.346
2015-08-26 23:00:00,0.859,0.171,0.296,0.296,0.81,0.383
2015-08-27 00:00:00,0.871,0.117,0.452,0.452,0.826,0.402
2015-08-27 01:00:00,0.832,0.119,0.587,0.587,0.833,0.432
2015-08-27 02:00:00,0.788,0.16,0.666,0.666,0.857,0.456
2015-08-27 03:00:00,0.731,0.241,0.745,0.745,0.905,0.526
2015-08-27 04:00:00,0.731,0.405,0.798,0.798,0.932,0.582
2015-08-27 05:00:00,0.677,0.55,0.856,0.856,0.964,0.589
2015-08-27 06:00:00,0.685,0.656,0.916,0.916,0.978,0.624
2015-08-27 07:00:00,0.734,0.766,0.941,0.941,0.988,0.665
2015-08-27 08:00:00,0.791,0.852,0.939,0.939,0.978,0.766
2015-08-27 09:00:00,0.764,0.897,0.928,0.928,0.931,0.779
2015-08-27 10:00:00,0.79,0.921,0.956,0.956,0.851,0.802
2015-08-27 11:00:00,0.751,0.943,0.953,0.953,0.744,0.86
2015-08-27 12:00:00,0.827,0.948,0.872,0.872,0.564,0.871
2015-08-27 13:00:00,0.86,0.949,0.73,0.73,0.248,0.87
2015-08-27 14:00:00,0.822,0.95,0.692,0.692,0.312,0.82
2015-08-27 15:00:00,0.845,0.95,0.636,0.636,0.265,0.721
2015-08-27 16:00:00,0.818,0.95,0.459,0.459,0.165,0.743
2015-08-27 17:00:00,0.713,0.908,0.284,0.284,0.069,0.714
2015-08-27 18:00:00,0.554,0.472,0.173,0.173,0.024,0.699
2015-08-27 19:00:00,0.45,0.16,0.098,0.098,0.027,0.642
2015-08-27 20:00:00,0.41,0.151,0.034,0.034,0.035,0.587
2015-08-27 21:00:00,0.366,0.1,0.008,0.008,0.017,0.49
2015-08-27 22:00:00,0.337,0.087,0.015,0.015,0.075,0.372
2015-08-27 23:00:00,0.245,0.001,0.033,0.033,0.065,0.316
2015-11-19 00:00:00,0.949,0.887,0.998,0.998,1.0,0.73
2015-11-19 01:00:00,0.948,0.943,1.0,1.0,1.0,0.732
2015-11-19 02:00:00,0.95,0.95,0.999,0.999,1.0,0.728
2015-11-19 03:00:00,0.95,0.95,0.998,0.998,1.0,0.736
2015-11-19 04:00:00,0.941,0.95,1.0,1.0,1.0,0.736
2015-11-19 05:00:00,0.92,0.95,1.0,1.0,1.0,0.742
2015-11-19 06:00:00,0.915,0.95,1.0,1.0,1.0,0.741
2015-11-19 07:00:00,0.908,0.95,0.999,0.999,1.0,0.742
2015-11-19 08:00:00,0.916,0.95,0.999,0.999,1.0,0.751
2015-11-19 09:00:00,0.948,0.95,0.999,0.999,1.0,0.757
2015-11-19 10:00:00,0.95,0.95,0.996,0.996,0.993,0.758
2015-11-19 11:00:00,0.95,0.95,0.989,0.989,0.987,0.774
2015-11-19 12:00:00,0.947,0.95,0.935,0.935,0.875,0.773
2015-11-19 13:00:00,0.943,0.95,0.83,0.83,0.348,0.765
2015-11-19 14:00:00,0.948,0.95,0.516,0.516,0.747,0.756
2015-11-19 15:00:00,0.95,0.949,0.721,0.721,0.98,0.731
2015-11-19 16:00:00,0.95,0.914,0.874,0.874,0.956,0.705
2015-11-19 17:00:00,0.95,0.83,0.961,0.961,0.87,0.713
2015-11-19 18:00:00,0.949,0.814,0.791,0.791,0.702,0.717
2015-11-19 19:00:00,0.948,0.903,0.971,0.971,0.855,0.695
2015-11-19 20:00:00,0.947,0.881,1.0,1.0,0.995,0.659
2015-11-19 21:00:00,0.947,0.772,1.0,1.0,1.0,0.636
2015-11-19 22:00:00,0.94,0.716,0.996,0.996,1.0,0.619
2015-11-19 23:00:00,0.933,0.822,0.982,0.982,1.0,0.606
2015-11-20 00:00:00,0.926,0.945,0.968,0.968,0.991,0.62
2015-11-20 01:00:00,0.907,0.947,0.951,0.951,0.925,0.62
2015-11-20 02:00:00,0.891,0.931,0.939,0.939,0.84,0.606
2015-11-20 03:00:00,0.879,0.934,0.905,0.905,0.669,0.596
2015-11-20 04:00:00,0.857,0.931,0.793,0.793,0.563,0.548
2015-11-20 05:00:00,0.811,0.872,0.659,0.659,0.533,0.451
2015-11-20 06:00:00,0.691,0.899,0.507,0.507,0.578,0.371
2015-11-20 07:00:00,0.528,0.93,0.33,0.33,0.592,0.306
2015-11-20 08:00:00,0.397,0.945,0.198,0.198,0.54,0.243
2015-11-20 09:00:00,0.302,0.948,0.11,0.11,0.5,0.203
2015-11-20 10:00:00,0.23,0.925,0.031,0.031,0.403,0.198
2015-11-20 11:00:00,0.173,0.592,0.012,0.012,0.39,0.223
2015-11-20 12:00:00,0.154,0.389,0.01,0.01,0.341,0.241
2015-11-20 13:00:00,0.133,0.28,0.011,0.011,0.112,0.226
2015-11-20 14:00:00,0.12,0.284,0.01,0.01,0.047,0.22
2015-11-20 15:00:00,0.131,0.323,0.013,0.013,0.029,0.237
2015-11-20 16:00:00,0.119,0.335,0.027,0.027,0.037,0.264
2015-11-20 17:00:00,0.101,0.326,0.052,0.052,0.044,0.286
2015-11-20 18:00:00,0.103,0.302,0.109,0.109,0.04,0.296
2015-11-20 19:00:00,0.114,0.262,0.172,0.172,0.037,0.3
2015-11-20 20:00:00,0.128,0.209,0.174,0.174,0.039,0.3
2015-11-20 21:00:00,0.151,0.156,0.111,0.111,0.046,0.287
2015-11-20 22:00:00,0.189,0.107,0.084,0.084,0.07,0.272
2015-11-20 23:00:00,0.17,0.118,0.051,0.051,0.061,0.295
2015-11-21 00:00:00,0.189,0.098,0.045,0.045,0.068,0.297
2015-11-21 01:00:00,0.257,0.097,0.045,0.045,0.081,0.308
2015-11-21 02:00:00,0.36,0.135,0.032,0.032,0.097,0.333
2015-11-21 03:00:00,0.394,0.201,0.017,0.017,0.129,0.349
2015-11-21 04:00:00,0.374,0.239,0.012,0.012,0.168,0.341
2015-11-21 05:00:00,0.378,0.238,0.011,0.011,0.218,0.348
2015-11-21 06:00:00,0.511,0.245,0.011,0.011,0.275,0.364
2015-11-21 07:00:00,0.666,0.276,0.01,0.01,0.347,0.378
2015-11-21 08:00:00,0.739,0.316,0.012,0.012,0.379,0.384
2015-11-21 09:00:00,0.789,0.279,0.02,0.02,0.391,0.391
2015-11-21 10:00:00,0.813,0.202,0.022,0.022,0.403,0.405
2015-11-21 11:00:00,0.778,0.176,0.018,0.018,0.324,0.437
2015-11-21 12:00:00,0.733,0.153,0.021,0.021,0.288,0.432
2015-11-21 13:00:00,0.674,0.136,0.048,0.048,0.24,0.433
2015-11-21 14:00:00,0.656,0.14,0.088,0.088,0.174,0.484
2015-11-21 15:00:00,0.722,0.128,0.126,0.126,0.158,0.534
2015-11-21 16:00:00,0.768,0.147,0.118,0.118,0.157,0.534
2015-11-21 17:00:00,0.774,0.155,0.091,0.091,0.167,0.528
2015-11-21 18:00:00,0.771,0.152,0.073,0.073,0.157,0.562
2015-11-21 19:00:00,0.718,0.172,0.078,0.078,0.138,0.637
2015-11-21 20:00:00,0.687,0.225,0.109,0.109,0.128,0.69
2015-11-21 21:00:00,0.712,0.284,0.136,0.136,0.118,0.716
2015-11-21 22:00:00,0.763,0.331,0.247,0.247,0.093,0.705
2015-11-21 23:00:00,0.856,0.301,0.28,0.28,0.11,0.668
2015-11-22 00:00:00,0.861,0.334,0.422,0.422,0.182,0.639
2015-11-22 01:00:00,0.862,0.362,0.617,0.617,0.23,0.634
2015-11-22 02:00:00,0.865,0.416,0.636,0.636,0.271,0.678
2015-11-22 03:00:00,0.866,0.393,0.51,0.51,0.262,0.728
2015-11-22 04:00:00,0.859,0.359,0.467,0.467,0.225,0.731
2015-11-22 05:00:00,0.848,0.407,0.506,0.506,0.252,0.694
2015-11-22 06:00:00,0.843,0.472,0.473,0.473,0.285,0.7
2015-11-22 07:00:00,0.841,0.524,0.383,0.383,0.27,0.745
2015-11-22 08:00:00,0.83,0.567,0.281,0.281,0.237,0.758
2015-11-22 09:00:00,0.82,0.569,0.217,0.217,0.166,0.772
2015-11-22 10:00:00,0.814,0.591,0.129,0.129,0.087,0.786
2015-11-22 11:00:00,0.792,0.584,0.094,0.094,0.036,0.782
2015-11-22 12:00:00,0.79,0.572,0.069,0.069,0.019,0.813
2015-11-22 13:00:00,0.787,0.526,0.047,0.047,0.015,0.846
2015-11-22 14:00:00,0.827,0.552,0.054,0.054,0.019,0.867
2015-11-22 15:00:00,0.857,0.593,0.169,0.169,0.019,0.858
2015-11-22 16:00:00,0.862,0.631,0.365,0.365,0.02,0.841
2015-11-22 17:00:00,0.867,0.632,0.528,0.528,0.011,0.815
2015-11-22 18:00:00,0.885,0.585,0.575,0.575,0.003,0.779
2015-11-22 19:00:00,0.904,0.488,0.594,0.594,0.001,0.725
2015-11-22 20:00:00,0.904,0.372,0.59,0.59,0.001,0.672
2015-11-22 21:00:00,0.875,0.284,0.485,0.485,0.001,0.607
2015-11-22 22:00:00,0.79,0.21,0.462,0.462,0.003,0.529
2015-11-22 23:00:00,0.65,0.201,0.353,0.353,0.002,0.457
2015-11-23 00:00:00,0.541,0.131,0.241,0.241,0.002,0.406
2015-11-23 01:00:00,0.422,0.064,0.149,0.149,0.004,0.329
2015-11-23 02:00:00,0.307,0.022,0.092,0.092,0.007,0.269
2015-11-23 03:00:00,0.225,0.004,0.06,0.06,0.006,0.266
2015-11-23 04:00:00,0.161,0.003,0.044,0.044,0.01,0.301
2015-11-23 05:00:00,0.127,0.013,0.048,0.048,0.031,0.319
2015-11-23 06:00:00,0.112,0.024,0.055,0.055,0.062,0.299
2015-11-23 07:00:00,0.102,0.028,0.051,0.051,0.063,0.26
2015-11-23 08:00:00,0.091,0.032,0.037,0.037,0.039,0.207
2015-11-23 09:00:00,0.094,0.038,0.031,0.031,0.025,0.154
2015-11-23 10:00:00,0.11,0.052,0.022,0.022,0.01,0.115
2015-11-23 11:00:00,0.257,0.132,0.023,0.023,0.009,0.071
2015-11-23 12:00:00,0.417,0.161,0.031,0.031,0.016,0.064
2015-11-23 13:00:00,0.543,0.194,0.034,0.034,0.023,0.052
2015-11-23 14:00:00,0.627,0.194,0.028,0.028,0.027,0.046
2015-11-23 15:00:00,0.679,0.163,0.033,0.033,0.031,0.045
2015-11-23 16:00:00,0.667,0.161,0.025,0.025,0.025,0.054
2015-11-23 17:00:00,0.702,0.132,0.017,0.017,0.02,0.066
2015-11-23 18:00:00,0.749,0.083,0.016,0.016,0.02,0.085
2015-11-23 19:00:00,0.798,0.051,0.021,0.021,0.03,0.123
2015-11-23 20:00:00,0.84,0.05,0.043,0.043,0.055,0.17
2015-11-23 21:00:00,0.874,0.08,0.076,0.076,0.103,0.233
2015-11-23 22:00:00,0.9,0.12,0.145,0.145,0.278,0.298
2015-11-23 23:00:00,0.925,0.173,0.208,0.208,0.415,0.412
2015-11-24 00:00:00,0.933,0.229,0.247,0.247,0.517,0.446
2015-11-24 01:00:00,0.936,0.284,0.313,0.313,0.602,0.477
2015-11-24 02:00:00,0.939,0.303,0.464,0.464,0.656,0.557
2015-11-24 03:00:00,0.944,0.325,0.652,0.652,0.753,0.664
2015-11-24 04:00:00,0.948,0.37,0.747,0.747,0.868,0.74
2015-11-24 05:00:00,0.949,0.4,0.827,0.827,0.939,0.796
2015-11-24 06:00:00,0.949,0.447,0.898,0.898,0.978,0.857
2015-11-24 07:00:00,0.948,0.551,0.943,0.943,0.985,0.886
2015-11-24 08:00:00,0.947,0.769,0.967,0.967,0.98,0.897
2015-11-24 09:00:00,0.947,0.9,0.981,0.981,0.976,0.906
2015-11-24 10:00:00,0.942,0.942,0.991,0.991,0.982,0.919
2015-11-24 11:00:00,0.859,0.95,0.993,0.993,0.98,0.923
2015-11-24 12:00:00,0.847,0.95,0.989,0.989,0.976,0.932
2015-11-24 13:00:00,0.863,0.95,0.987,0.987,0.974,0.936
2015-11-24 14:00:00,0.848,0.95,0.983,0.983,0.974,0.937
2015-11-24 15:00:00,0.804,0.95,0.974,0.974,0.976,0.938
2015-11-24 16:00:00,0.756,0.95,0.968,0.968,0.985,0.94
2015-11-24 17:00:00,0.719,0.95,0.966,0.966,0.994,0.945
2015-11-24 18:00:00,0.677,0.949,0.97,0.97,0.999,0.944
2015-11-24 19:00:00,0.59,0.949,0.981,0.981,0.999,0.942
2015-11-24 20:00:00,0.521,0.949,0.986,0.986,0.998,0.942
2015-11-24 21:00:00,0.481,0.95,0.987,0.987,0.997,0.942
2015-11-24 22:00:00,0.439,0.95,0.977,0.977,0.994,0.944
2015-11-24 23:00:00,0.33,0.95,0.977,0.977,0.992,0.921
2015-11-25 00:00:00,0.268,0.95,0.971,0.971,0.988,0.922
2015-11-25 01:00:00,0.25,0.95,0.959,0.959,0.977,0.921
2015-11-25 02:00:00,0.259,0.95,0.944,0.944,0.956,0.91
2015-11-25 03:00:00,0.299,0.95,0.922,0.922,0.944,0.9
2015-11-25 04:00:00,0.322,0.95,0.905,0.905,0.934,0.897
2015-11-25 05:00:00,0.291,0.95,0.905,0.905,0.92,0.883
2015-11-25 06:00:00,0.271,0.95,0.898,0.898,0.9,0.859
2015-11-25 07:00:00,0.275,0.95,0.877,0.877,0.903,0.846
2015-11-25 08:00:00,0.284,0.95,0.851,0.851,0.895,0.833
2015-11-25 09:00:00,0.293,0.95,0.841,0.841,0.85,0.818
2015-11-25 10:00:00,0.293,0.949,0.782,0.782,0.746,0.807
2015-11-25 11:00:00,0.311,0.949,0.754,0.754,0.732,0.759
2015-11-25 12:00:00,0.328,0.946,0.753,0.753,0.69,0.756
2015-11-25 13:00:00,0.4,0.942,0.696,0.696,0.614,0.752
2015-11-25 14:00:00,0.518,0.931,0.627,0.627,0.571,0.725
2015-11-25 15:00:00,0.604,0.917,0.622,0.622,0.582,0.664
2015-11-25 16:00:00,0.655,0.904,0.634,0.634,0.572,0.614
2015-11-25 17:00:00,0.715,0.912,0.611,0.611,0.518,0.61
2015-11-25 18:00:00,0.763,0.926,0.563,0.563,0.476,0.587
2015-11-25 19:00:00,0.797,0.928,0.499,0.499,0.453,0.54
2015-11-25 20:00:00,0.822,0.919,0.46,0.46,0.409,0.47
2015-11-25 21:00:00,0.841,0.901,0.447,0.447,0.342,0.396
2015-11-25 22:00:00,0.846,0.879,0.446,0.446,0.297,0.346
2015-11-25 23:00:00,0.794,0.828,0.357,0.357,0.303,0.321
